Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"UMBF","UMB Financial","Banks - Midwest","128.05","1.31%","0.04%","1.56%","2.76%","1.71%","20.92","9,972.97","10.28",".89","12.51%","11.51%","May 21,2026","B","F","F","D","-0.04%","2.31"
"ABBNY","ABB","Manufacturing - Electronics","106.07","0.68%","0.32%","5.68%","-5.12%","0.30%","-7.59","194,603.50","29.67","1.74","44.58%","17.03%","May 20,2026","F","C","F","F","0.35%","5.44"
"AXON","Axon Enterprise","Aerospace - Defense Equipment","475.77","0.00%","16.25%","11.54%","-0.32%","0.04%","-3.01","36,167.77","55.47","1.84","18.10%","30.15%","May 20,2026","F","F","C","F","2.14%","12.12"
"BFH","Bread Financial","Financial - Miscellaneous Services","88.30","1.03%","2.85%","4.37%","1.55%","0.10%","39.33","3,599.06","8.41",".84","-12.41%","10.02%","May 20,2026","A","D","D","B","0.69%",".76"
"CBNA","Chain Bridge Bancorp, Inc.","Banks - Northeast","36.25","0.00%","-1.09%","-3.97%","0.00%","3.68%","13.68","237.87","7.36","NA","60.06%","NA","May 20,2026","D","F","C","F","-0.66%","3.85"
"CYD","China Yuchai International","Automotive - Original Equipment","56.70","0.93%","-1.10%","41.80%","5.12%","NA","NA","2,128.04","18.42",".52","50.98%","35.15%","May 20,2026","A","D","A","A","0.69%","NA"
"VTMX","Corporacion Inmobiliaria Vesta, S.A.B. de C.V. Sponsored ADR","Real Estate - Operations","34.13","0.54%","2.46%","-1.33%","47.94%","-0.83%","212.5","2,956.83","13.9","3.16","-10.95%","4.40%","May 20,2026","D","D","A","D","0.17%","10.1"
"CRDO","Credo Technology Group","Electronics - Semiconductors","233.24","0.00%","8.07%","28.01%","5.74%","0.00%","11.46","43,535.72","47.64","NA","371.43%","NA","May 20,2026","F","A","D","D","6.15%","40.76"
"MCY","Mercury General","Insurance - Property and Casualty","98.25","1.30%","-2.97%","1.83%","26.39%","34.38%","62.79","5,429.75","8.62","NA","44.05%","NA","May 20,2026","A","A","C","A","1.55%",".88"
"JYNT","The Joint","Medical - HMOs","8.74","0.00%","-0.56%","0.00%","61.90%","47.67%","166.67","126.87","17.45","NA","2,650.00%","NA","May 20,2026","D","B","B","C","-2.84%","2.24"
"WST","West Pharmaceutical Services","Medical - Dental Supplies","312.53","0.27%","2.02%","7.36%","1.09%","0.68%","26.79","22,805.75","37.55","2.7","17.97%","13.90%","May 20,2026","F","D","F","F","0.31%","7.08"
"ATEN","A10 Networks","Internet - Software","31.33","0.80%","3.36%","12.25%","0.00%","0.00%","9.09","2,170.02","28.7","NA","16.67%","NA","May 19,2026","F","F","F","F","3.08%","7.25"
"PARK","Park Dental Partners, Inc.","Medical Services","20.98","0.00%","4.31%","9.99%","39.47%","19.73%","131.58","87.50","12.19","NA","-34.84%","NA","May 19,2026","A","D","B","B","2.87%","NA"
"PAYC","Paycom Software","Internet - Software","148.28","1.07%","1.36%","5.84%","2.99%","5.34%","7.51","6,652.69","13.14","1.04","15.04%","12.59%","May 19,2026","B","C","A","B","2.10%","3.18"
"ECO","Okeanis Eco Tankers Corp.","Transportation - Shipping","48.37","16.95%","-12.69%","-14.34%","119.08%","30.05%","33.91","1,843.30","4.95","NA","152.79%","NA","May 16,2026","C","C","A","B","-1.89%","3.83"
"SITM","SiTime","Electronics - Miscellaneous Products","675.00","0.00%","-2.52%","27.13%","50.95%","46.18%","26.32","18,747.03","92.43","NA","140.00%","NA","May 16,2026","F","A","A","D","-2.65%","49.35"
"VSNT","Versant Media Group, Inc.","Media Conglomerates","42.56","3.48%","1.10%","5.66%","0.46%","20.44%","17.75","6,087.93","9.92","NA","NA","NA","May 16,2026","A","D","D","C","-0.44%","NA"
"ALTO","Alto Ingredients","Consumer Products - Discretionary","5.82","0.00%","15.96%","0.37%","184.21%","137.14%","162.5","422.30","10.09","NA","671.43%","NA","May 15,2026","B","B","B","A","4.61%",".46"
"VPG","Vishay Precision Group","Electronics - Miscellaneous Components","123.60","0.00%","10.15%","108.09%","28.29%","22.22%","-66.67","1,666.75","128.52","6.43","100.00%","20.00%","May 15,2026","F","F","B","F","0.05%","5.21"
"FLEX","Flex","Electronics - Miscellaneous Products","147.26","0.00%","13.82%","64.43%","23.82%","57.40%","8.14","55,242.46","33.88",".74","34.85%","45.76%","May 14,2026","C","C","C","C","4.09%","1.98"
"HNGE","Hinge Health Inc.","Medical Info Systems","60.72","0.00%","1.74%","23.73%","34.80%","41.97%","15.38","4,349.54","22.44","NA","-4.20%","NA","May 14,2026","F","B","B","C","2.29%","6.73"
"NXST","Nexstar Media Group, Inc.","Media Conglomerates","183.43","4.17%","-5.43%","-11.83%","41.36%","24.39%","28.66","5,449.07","5.06",".51","175.31%","10.00%","May 14,2026","A","D","A","B","-4.04%","1.07"
"PRTH","Priority Technology","Technology Services","6.70","0.00%","11.52%","19.89%","5.98%","4.32%","27.27","526.25","5.15","NA","20.39%","NA","May 14,2026","A","C","D","B","2.57%",".54"
"VECO","Veeco Instruments","Electronics - Manufacturing Machinery","57.36","0.00%","-3.21%","14.71%","-1.79%","83.33%","-30","3,517.97","34.93","NA","24.06%","NA","May 14,2026","F","F","B","F","-2.52%","5.37"
"GLP","Global Partners","Oil and Gas - Refining and Marketing - Master Limited Partnerships","48.53","6.46%","-4.59%","-3.37%","47.65%","14.51%","460.61","1,609.35","10.05","NA","113.12%","NA","May 13,2026","A","D","B","A","-1.58%",".08"
"FWONA","Liberty Media Corporation - Liberty Formula One Series A","Media Conglomerates","84.15","0.00%","2.53%","3.31%","34.01%","22.10%","110.71","21,034.87","42.63","NA","-9.22%","NA","May 13,2026","F","F","D","F","0.45%","4.56"
"LQDA","Liquidia Corporation","Medical - Biomedical and Genetics","59.55","0.00%","1.44%","62.19%","98.33%","65.04%","52.94","5,501.09","20.83","NA","471.25%","NA","May 13,2026","D","A","A","C","-0.27%","19.1"
"MTSI","MACOM Technology Solutions","Semiconductor - Analog and Mixed","349.56","0.00%","-5.53%","28.31%","11.98%","23.11%","1.87","27,820.49","73.99","2.24","42.07%","33.09%","May 13,2026","F","C","A","D","-6.76%","25.91"
"MCHP","Microchip Technology","Semiconductor - Analog and Mixed","91.58","1.92%","1.31%","0.75%","17.36%","15.87%","14","51,307.80","31.35",".85","84.15%","36.82%","May 13,2026","D","D","C","D","-1.45%","10.89"
"NEXA","Nexa Resources","Mining - Miscellaneous","15.66","0.67%","4.63%","-2.32%","48.24%","18.21%","13.56","2,005.11","5.66",".36","214.12%","15.67%","May 13,2026","A","A","D","A","1.54%",".61"
"NUE","Nucor","Steel - Producers","250.09","0.90%","7.76%","10.60%","13.10%","14.99%","15.77","56,935.23","16.85",".66","92.48%","25.48%","May 13,2026","C","C","D","C","0.28%","1.67"
"PRM","Perimeter Solutions, SA","Chemical - Specialty","31.71","0.00%","3.79%","5.94%","29.93%","15.70%","200","5,265.74","16.9","NA","42.54%","NA","May 13,2026","F","D","C","F","-0.62%","7.46"
"ALB","Albemarle","Chemical - Diversified ","171.66","0.92%","2.82%","-9.01%","48.53%","32.90%","137.9","20,806.03","14.24",".89","1,668.35%","16.00%","May 12,2026","D","C","D","D","0.06%","3.79"
"ARW","Arrow Electronics","Electronics - Parts Distribution","215.46","0.00%","-1.24%","16.32%","40.90%","27.52%","85.77","10,974.88","11.21","NA","73.77%","NA","May 12,2026","B","C","A","A","-0.64%",".33"
"DIOD","Diodes","Electronics - Semiconductors","102.80","0.00%","5.69%","-2.70%","5.31%","1.27%","30.77","4,838.90","40.82","NA","111.48%","NA","May 12,2026","D","B","B","C","-4.16%","3.11"
"KLIC","Kulicke and Soffa Industries","Electronics - Manufacturing Machinery","103.84","0.80%","-2.40%","18.02%","24.63%","25.07%","17.91","5,332.20","30.51","NA","1,490.48%","NA","May 12,2026","F","F","A","F","-2.73%","6.94"
"NHYDY","Norsk Hydro ASA","Mining - Miscellaneous","12.39","1.85%","1.62%","9.05%","11.22%","16.92%","23.53","24,187.03","10.27",".81","147.92%","12.68%","May 12,2026","B","A","B","A","-1.25%","1.19"
"AKRBY","Aker BP Asa - Unsponsored ADR","Oil and Gas - Integrated - International","17.90","4.06%","-2.19%","-5.81%","24.63%","1.67%","-3.23","22,626.32","5.28","NA","NA","NA","May 09,2026","A","D","A","B","-0.56%","2.1"
"INSW","International Seaways","Transportation - Shipping","79.40","0.62%","-7.58%","-9.34%","53.96%","27.37%","57.26","3,821.27","5.15","NA","176.57%","NA","May 09,2026","B","D","A","C","0.49%","3.88"
"TREE","LendingTree","Financial - Mortgage & Related Services","39.18","0.00%","4.89%","-1.57%","-2.36%","0.14%","11.41","533.01","6.61","NA","71.01%","NA","May 09,2026","A","B","F","A","-0.65%",".44"
"PWR","Quanta Services","Engineering - R and D Services","686.00","0.06%","-1.62%","-4.11%","6.02%","6.48%","31.37","106,802.30","51.03","2.57","29.77%","19.84%","May 09,2026","F","B","C","D","-2.52%","3.55"
"STRL","Sterling Infrastructure, Inc.","Engineering - R and D Services","845.12","0.00%","17.45%","61.61%","29.16%","40.39%","56.77","26,415.70","48.44","3.23","63.33%","15.00%","May 09,2026","F","B","C","D","2.12%","9.16"
"UFCS","United Fire Group","Insurance - Property and Casualty","43.69","1.80%","-6.02%","11.13%","28.49%","32.43%","33.33","1,137.34","9.45","NA","1.96%","NA","May 09,2026","A","C","B","A","-1.00%",".8"
"HRB","H&R Block","Consumer Services - Miscellaneous","39.46","4.36%","-1.03%","23.17%","3.88%","5.60%","5.8","4,879.00","7.44",".59","11.16%","12.50%","May 08,2026","A","B","F","A","0.50%","1.25"
"STNG","Scorpio Tankers","Transportation - Shipping","75.81","2.42%","-7.11%","-10.22%","30.09%","22.89%","10.62","3,756.64","6.52","NA","107.62%","NA","May 08,2026","B","D","A","B","-0.12%","3.62"
"VISN","Vistance Networks, Inc.","Communication - Network Software","12.29","0.00%","1.46%","4.61%","25.69%","34.02%","54.55","2,815.11","10.27","NA","58.44%","NA","May 08,2026","A","D","D","B","0.89%",".7"
"BTSG","BrightSpring Health Services, Inc.","Medical Services","60.04","0.00%","5.44%","17.31%","9.21%","3.65%","34.48","11,960.89","37.54",".81","64.00%","46.53%","May 07,2026","C","A","F","C","1.40%",".88"
"CNC","Centene","Medical - HMOs","61.28","0.00%","0.78%","11.74%","1.20%","1.89%","80.21","29,430.30","17.2",".46","66.83%","37.13%","May 07,2026","B","A","F","B","1.17%",".15"
"CSTM","Constellium","Metal Products - Distribution","34.48","0.00%","3.07%","7.03%","56.83%","17.78%","129.03","4,664.51","10.27","NA","73.96%","NA","May 07,2026","A","C","B","A","-0.26%",".52"
"WDC","Western Digital","Computer- Storage Devices","551.53","0.09%","9.69%","23.10%","9.96%","19.91%","12.86","183,098.59","53.02","NA","103.25%","NA","May 07,2026","F","B","D","D","0.01%","15.55"
"FSTR","L.B. Foster","Steel - Producers","40.24","0.00%","7.95%","34.01%","12.62%","3.94%","163.64","430.27","23.64","NA","152.17%","NA","May 06,2026","B","A","C","A","1.83%",".76"
"INDV","Indivior Pharmaceuticals Inc.","Medical - Drugs","35.36","0.00%","-4.02%","-4.35%","11.85%","10.66%","50","4,391.63","10.75","NA","34.00%","NA","May 05,2026","C","D","C","D","-1.61%","3.4"
"ASX","ASE Technology","Electronics - Semiconductors","38.02","0.68%","10.17%","21.40%","0.00%","0.00%","5","85,271.79","36.52",".77","84.21%","47.66%","May 02,2026","D","A","C","C","-5.54%","3.92"
"PRG","Prog Holdings","Financial - Consumer Loans","37.27","1.52%","9.89%","1.60%","0.00%","0.00%","58.97","1,473.21","7.83","NA","33.90%","NA","May 02,2026","A","B","F","B","-1.18%",".59"
"CENX","Century Aluminum","Metal Products - Procurement and Fabrication","65.08","0.00%","1.41%","11.85%","21.36%","3.29%","-8.62","6,529.32","5.28","NA","2,876.19%","NA","May 02,2026","C","C","F","C","-2.31%","2.57"
"FORM","FormFactor","Electronics - Semiconductors","118.56","0.00%","-3.41%","-9.30%","28.29%","20.15%","24.44","9,712.38","51.84","NA","84.62%","NA","May 02,2026","F","A","D","D","-4.32%","11.57"
"LYB","LyondellBasell Industries","Chemical - Diversified ","67.25","4.14%","-4.40%","-11.12%","60.55%","43.71%","58.06","21,513.61","7.64",".15","413.53%","49.40%","May 02,2026","B","C","B","A","-2.49%",".73"
"OMCL","Omnicell","Medical Info Systems","44.17","0.00%","-0.61%","3.13%","5.53%","2.29%","66.67","2,007.44","22.37",".76","21.60%","29.62%","May 02,2026","C","B","C","B","-1.30%","1.64"
"STX","Seagate Technology","Computer - Integrated Systems","907.74","0.34%","8.25%","21.03%","0.00%","0.00%","17.14","197,276.66","59.08","NA","83.83%","NA","May 02,2026","F","A","F","D","-0.10%","17.92"
"SIMO","Silicon Motion Technology","Computer - Integrated Systems","278.99","0.72%","0.26%","18.06%","7.15%","7.99%","20.61","9,388.06","33.07",".62","135.77%","53.56%","May 02,2026","F","F","B","F","-1.97%","8.85"
"CECO","CECO Environmental","Pollution Control","74.58","0.00%","-8.52%","0.61%","1.92%","-13.00%","200","2,681.51","42.23","NA","98.88%","NA","May 01,2026","D","F","D","F","-10.27%","3.34"
"TAL","TAL Education Group","Schools","10.18","0.00%","-0.61%","-13.07%","0.00%","0.00%","104.55","5,912.68","8.25",".61","19.19%","13.62%","Apr 30,2026","B","C","D","B","-0.51%","1.97"
"TER","Teradyne","Electronics - Miscellaneous Products","367.00","0.14%","4.43%","8.36%","5.64%","2.44%","21.33","58,595.30","52.79","1.54","79.04%","34.29%","Apr 30,2026","F","C","D","D","-2.18%","15.47"
"ASMIY","ASM International","Semiconductor - Communications ","1,007.62","0.31%","0.07%","6.75%","0.00%","0.00%","19.29","51,032.34","39.97","NA","53.47%","NA","Apr 29,2026","D","F","D","F","0.80%","13.77"
"FIX","Comfort Systems USA","Building Products - Air Conditioner and Heating","1,797.66","0.18%","0.00%","-2.08%","0.73%","2.82%","46.18","64,357.42","42.47","NA","49.07%","NA","Apr 29,2026","F","A","A","C","-1.45%","6.35"
"MSBI","Midland States Bancorp","Banks - Northeast","27.20","4.60%","0.62%","5.34%","0.00%","0.00%","31.67","576.29","8.78","NA","86.47%","NA","Apr 29,2026","B","F","F","F","0.18%","1.23"
"BESIY","BE Semiconductor Industries","Electronics - Manufacturing Machinery","320.00","0.47%","5.05%","12.95%","0.00%","0.00%","2.7","24,000.81","74.21","NA","137.23%","NA","Apr 28,2026","F","B","F","F","-0.81%","32.73"
"DINO","HF Sinclair","Oil and Gas - Refining and Marketing","71.67","2.86%","-0.03%","1.04%","29.05%","14.76%","560","12,599.45","8.03","NA","71.94%","NA","Apr 28,2026","A","B","C","A","2.39%",".46"
"MEOH","Methanex","Chemical - Diversified ","61.24","1.25%","-1.70%","-8.02%","12.71%","6.91%","-36.17","4,572.23","8.8","NA","231.03%","NA","Apr 28,2026","A","F","C","C","-1.22%","1.25"
"PSX","Phillips 66","Oil and Gas - Refining and Marketing","180.78","2.89%","-1.02%","-0.18%","11.02%","9.29%","189.09","70,516.45","9.97",".26","173.91%","38.56%","Apr 28,2026","B","F","D","D","-0.47%",".51"
"ASMVY","ASMPT LTD. - Unsponsored ADR","Financial - Miscellaneous Services","70.95","0.16%","5.85%","17.23%","0.00%","0.00%","NA","10,413.91","44.87","NA","NA","NA","Apr 25,2026","D","F","F","F","-3.82%","NA"
"CTXAY","Ampol Limited - Unsponsored ADR","Oil and Gas - Refining and Marketing","48.31","3.13%","-4.38%","-6.67%","0.00%","0.00%","NA","NA","8.91","NA","NA","NA","Apr 25,2026","C","D","B","C","3.76%","NA"
"CF","CF Industries","Fertilizers","115.36","1.78%","-7.68%","-8.43%","19.36%","12.40%","18.93","17,260.25","6.4","NA","87.51%","NA","Apr 25,2026","B","D","A","A","-3.56%","2.33"
"FSRL","First Reliance Bancshares","Banks - Southeast","14.80","0.00%","-1.43%","-5.15%","0.00%","0.00%","30","114.45","9.06","NA","40.35%","NA","Apr 25,2026","C","D","F","F","0.00%","1.61"
"KALU","Kaiser Aluminum","Metal Products - Procurement and Fabrication","186.09","1.69%","3.74%","4.79%","10.70%","2.45%","97.88","2,974.64","20.95","NA","44.11%","NA","Apr 24,2026","B","C","C","B","-1.04%",".8"
"MCRI","Monarch Casino & Resort","Gaming","121.06","1.00%","2.95%","2.24%","0.00%","0.00%","32.17","2,134.56","17.01","NA","30.20%","NA","Apr 24,2026","D","B","F","D","-0.45%","3.84"
"SBLK","Star Bulk Carriers","Transportation - Shipping","28.24","5.43%","3.22%","7.79%","0.00%","0.00%","24.44","3,090.82","6.8","NA","313.40%","NA","Apr 23,2026","B","C","D","B","0.26%","2.83"
"PARR","Par Pacific","Oil and Gas - Refining and Marketing","58.24","0.00%","-4.54%","-14.06%","8.58%","43.36%","-25.71","2,816.10","3.64","NA","103.84%","NA","Apr 22,2026","A","D","B","B","-0.57%",".37"
"VLO","Valero Energy","Oil and Gas - Refining and Marketing","252.93","1.96%","-0.87%","-0.83%","21.55%","15.28%","37.46","72,695.09","9.23",".36","149.86%","25.58%","Apr 22,2026","B","B","D","A","-0.01%",".58"
"CVE","Cenovus Energy","Oil and Gas - Integrated - Canadian","28.19","2.13%","-8.25%","-5.81%","38.10%","33.66%","8.93","51,551.03","8.74","NA","104.55%","NA","Apr 21,2026","B","B","B","A","-1.68%","1.46"
"CHRD","Chord Energy Corporation","Oil and Gas - Exploration and Production - United States","139.24","3.94%","-8.41%","-9.09%","21.19%","11.54%","36.12","7,424.17","6.42","NA","115.42%","NA","Apr 21,2026","A","D","B","B","-1.51%","1.39"
"DRD","DRDGOLD Limited","Mining - Gold","25.93","1.79%","1.73%","-1.42%","20.38%","20.44%","NA","2,282.51","6.98","NA","164.34%","NA","Apr 21,2026","C","A","F","C","-0.08%","NA"
"BE","Bloom Energy","Alternative Energy - Other","274.19","0.00%","-5.78%","-1.90%","3.08%","10.20%","388.89","81,066.51","149.21","NA","151.32%","NA","Apr 15,2026","F","A","B","D","-1.73%","33.1"
"REPYY","Repsol","Oil and Gas - Integrated - International","26.36","3.53%","-0.39%","-4.51%","-3.89%","-5.28%","-1.1","28,540.77","5.5",".28","89.52%","19.44%","Apr 09,2026","A","B","F","B","2.06%",".44"
"SSL","Sasol","Oil and Gas - Integrated - International","12.74","0.00%","-7.41%","-9.71%","0.00%","0.00%","NA","8,032.77","5.2","1.09","23.32%","4.78%","Apr 09,2026","A","B","B","A","-2.06%","NA"
"VIRT","Virtu Financial","Financial - Miscellaneous Services","51.75","1.91%","-4.42%","4.22%","8.31%","5.19%","34.94","7,777.58","7.93","1.11","10.30%","7.15%","Apr 09,2026","B","D","C","C","2.77%","2"
"TBRG","TRUBRIDGE INC","Medical Info Systems","25.97","0.00%","0.08%","0.66%","0.00%","0.00%","15.69","389.38","11.54","1.46","-15.41%","7.92%","Apr 07,2026","B","A","F","B","0.08%","1.13"
"YPF","YPF Sociedad Anonima","Oil and Gas - Integrated - International","55.36","0.00%","10.46%","22.20%","0.29%","1.06%","24.1","20,849.51","7.62","NA","439.51%","NA","Apr 07,2026","A","A","D","A","1.94%","1.11"
"CVX","Chevron","Oil and Gas - Integrated - International","186.68","3.90%","-4.69%","-4.29%","11.41%","4.57%","53.26","363,386.91","11.6",".6","115.91%","19.24%","Apr 04,2026","B","F","C","D","-0.31%","1.91"
"APELY","Alps Alpine Co Ltd. - Unsponsored ADR","Electronics - Miscellaneous Products","26.13","0.84%","-2.84%","7.64%","0.00%","0.00%","433.33","2,907.65","17.09","NA","-23.36%","NA","Apr 03,2026","A","B","C","A","0.00%",".43"
"HPP","Hudson Pacific Properties","REIT and Equity Trust - Other","12.33","0.00%","6.68%","28.68%","4.29%","2.76%","38.89","649.82","11.37",".96","-7.08%","11.82%","Mar 31,2026","B","F","F","D","-0.66%",".8"
"IMO","Imperial Oil","Oil and Gas - Integrated - Canadian","121.38","2.15%","-10.86%","-7.60%","23.20%","13.53%","-15.57","57,412.16","11.41","NA","70.66%","NA","Mar 31,2026","B","F","A","C","-3.24%","1.69"
"CIEN","Ciena","Communication - Components","563.67","0.00%","-0.60%","8.40%","0.40%","1.42%","18.42","82,043.61","94.04","NA","133.71%","NA","Mar 14,2026","F","A","C","C","1.76%","16.01"
"VICR","Vicor","Electronics - Miscellaneous Components","318.05","0.00%","24.94%","24.77%","0.00%","0.00%","10","15,262.48","123.56","NA","3.83%","NA","Feb 24,2026","F","D","F","F","-2.12%","32.36"
"OMVKY","OMV","Oil and Gas - Integrated - International","18.34","3.20%","-0.71%","0.78%","0.91%","-0.87%","205.26","23,786.18","8.18","NA","-66.92%","NA","Feb 05,2026","A","C","D","A","1.14%",".83"
"SNDK","Sandisk Corporation","Computer- Storage Devices","1,758.00","0.00%","14.63%","42.79%","33.76%","34.61%","61.45","251,009.17","26.15","NA","2,067.89%","NA","Jan 27,2026","F","A","D","D","3.25%","19.04"
