Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"LAZ","Lazard, Inc.","Financial - Miscellaneous Services","44.50","4.43%","-4.59%","8.80%","-9.51%","-2.30%","-19.23","5,042.32","13.42",".4","37.70%","33.47%","May 02,2026","B","A","A","A","-6.95%","1.54"
"FWONA","Liberty Media Corporation - Liberty Formula One Series A","Media Conglomerates","81.63","0.00%","-0.12%","0.73%","-6.96%","-1.04%","-11.36","20,361.10","55.3","NA","-32.26%","NA","May 01,2026","F","B","B","D","2.64%","4.74"
"LNN","Lindsay","Manufacturing - Farm Equipment","110.92","1.33%","2.55%","8.40%","-19.80%","-14.55%","-28.13","1,160.88","21.54","NA","-23.45%","NA","Apr 08,2026","C","D","F","D","-0.27%","1.82"
"LAD","Lithia Motors","Automotive - Retail and Whole Sales","286.31","0.76%","5.81%","15.52%","-1.64%","-1.26%","3.97","6,799.76","8.41",".64","3.35%","13.20%","May 02,2026","B","C","C","C","0.27%",".18"
"LYV","Live Nation Entertainment","Film and Television Production and Distribution","157.58","0.00%","1.03%","1.61%","0.00%","-0.24%","1.85","37,208.50","113.68","NA","679.17%","NA","Jan 17,2026","D","C","D","D","0.20%","1.48"
"LYEL","Lyell Immunopharma","Medical - Drugs","21.19","0.00%","-7.05%","-1.79%","0.00%","0.00%","-257.21","486.02","NA","NA","34.93%","NA","Apr 08,2026","F","B","A","D","5.58%","13500.73"
"LYFT","Lyft","Internet - Services","14.22","0.00%","1.26%","8.10%","0.00%","0.00%","-162.5","5,740.71","9.35",".38","220.83%","24.41%","Apr 14,2026","B","D","A","C","1.91%",".91"
"MSS","Maison Solutions Inc.","Consumer Products - Discretionary","1.22","0.00%","4.27%","-10.29%","-44.44%","NA","-900","3.72","2.44","NA","-771.43%","NA","Apr 17,2026","A","A","C","A","-0.81%",".03"
"MRBK","Meridian Bank","Banks - Northeast","18.64","2.98%","2.17%","-1.41%","-5.01%","-3.01%","-18.75","223.49","8.63","NA","15.34%","NA","May 02,2026","C","F","F","F","0.00%","1.08"
"MVST","Microvast","Technology Services","1.91","0.00%","4.76%","36.55%","0.00%","NA","400","657.42","33","NA","50.00%","NA","Mar 20,2026","C","B","F","C","2.59%","1.54"
"MLR","Miller Industries","Automotive - Original Equipment","47.76","1.76%","0.50%","4.68%","0.00%","0.00%","866.67","543.91","22.89","NA","5.56%","NA","Mar 11,2026","B","A","C","A","-0.33%",".69"
"MHK","Mohawk Industries","Textile - Home Furnishing","96.79","0.00%","-7.25%","3.23%","-4.32%","-4.54%","5.56","6,115.48","11","2.01","1.34%","5.47%","May 02,2026","B","A","A","A","-5.33%",".56"
"MDB","MongoDB","Internet - Software","264.91","0.00%","3.89%","4.09%","0.00%","0.00%","12.24","21,174.16","45.04","3.86","17.71%","11.66%","Mar 14,2026","F","A","B","C","5.04%","8.59"
"NBBK","NB Bancorp, Inc.","Banks - Northeast","20.02","1.40%","0.56%","-7.77%","-9.42%","-6.02%","-29.63","900.14","9.87","NA","18.13%","NA","Apr 28,2026","D","F","D","F","1.53%","2.36"
"NNBR","NN","Metal Products - Procurement and Fabrication","2.49","0.00%","-1.20%","72.03%","4.55%","0.00%","-100","123.47","21.39",".48","500.00%","45.00%","Mar 12,2026","B","A","A","A","6.03%",".29"
"NNOX","NanoX Imaging","Medical - Instruments","1.81","0.00%","-0.29%","-28.22%","-44.44%","NA","NA","113.11","NA","NA","43.97%","NA","Apr 23,2026","F","D","D","F","1.17%","8.69"
"NVGS","Navigator Holdings","Transportation - Shipping","22.02","1.28%","6.06%","9.84%","-25.71%","-25.53%","-17.95","1,427.68","18.82","1.58","-1.69%","11.91%","Apr 28,2026","C","D","F","D","0.37%","2.43"
"NFGC","New Found Gold Corp.","Mining - Gold","2.12","0.00%","1.45%","9.38%","0.00%","NA","-100","510.57","NA","NA","93.33%","NA","Mar 27,2026","F","F","C","F","5.00%","NA"
"NXXT","NextNRG Inc.","Alternative Energy - Other","0.38","0.00%","-12.96%","-3.85%","-77.78%","-100.00%","-140","59.53","NA","NA","55.56%","NA","Apr 22,2026","F","A","A","B","NA",".73"
"NOAH","Noah Holdings","Financial - Investment Management","10.69","5.25%","2.40%","6.29%","0.00%","0.00%","NA","718.31","7.95","NA","8.06%","NA","Apr 08,2026","C","D","F","D","2.31%","1.96"
"NOMD","Nomad Foods Limited","Food - Miscellaneous","9.57","7.14%","-0.21%","-0.63%","0.00%","0.00%","0","1,352.66","5.62","NA","-9.57%","NA","May 02,2026","A","C","A","A","-2.06%",".39"
"NOA","North American Construction Group","Oil and Gas - Mechanical and and Equipment","14.67","2.39%","1.66%","8.55%","0.00%","0.00%","-120","418.55","7.79","NA","148.68%","NA","Mar 12,2026","A","C","B","A","0.41%",".46"
"NTIC","Northern Technologies International","Chemical - Diversified ","7.95","0.50%","-0.87%","0.38%","-42.31%","-25.00%","-50","75.46","53","NA","NA","NA","Apr 11,2026","D","D","B","D","-0.63%",".85"
"NCLH","Norwegian Cruise Line","Leisure and Recreation Services","17.33","0.00%","1.62%","-0.63%","-6.98%","-4.39%","0","8,568.81","8.62",".6","3.32%","14.43%","Apr 22,2026","A","C","F","C","3.47%",".87"
"OI","OI Glass","Glass Products","9.19","0.00%","-11.31%","-8.31%","-9.87%","-10.12%","-44.44","1,454.81","6.2",".85","-4.38%","7.28%","Apr 29,2026","B","D","C","C","4.17%",".23"
"ONDS","ONDAS INC","Wireless National","9.80","0.00%","-2.18%","7.50%","0.00%","0.00%","-550","5,006.68","NA","NA","74.19%","NA","Mar 28,2026","F","F","B","F","2.79%","98.69"
"OXM","Oxford Industries","Textile - Apparel","42.93","6.58%","-4.66%","8.19%","0.00%","0.00%","-280","633.16","16.92","NA","18.96%","NA","Apr 02,2026","A","B","B","A","-0.72%",".43"
"PJT","PJT Partners","Financial - Miscellaneous Services","151.00","0.65%","1.40%","10.61%","-6.25%","-1.68%","1.99","3,743.18","20.65","NA","7.45%","NA","May 02,2026","C","A","F","B","1.37%","2.07"
"PKX","POSCO Holdings Inc.","Diversified Operations","83.43","1.67%","12.20%","35.22%","-5.56%","NA","NA","23,808.44","16.54","NA","232.87%","NA","Apr 10,2026","B","B","D","A","-0.87%",".49"
"KTTA","Pasithea Therapeutics","Medical - Biomedical and Genetics","0.93","0.00%","21.88%","9.23%","0.00%","0.00%","-394.44","20.97","NA","NA","36.08%","NA","Apr 03,2026","F","B","F","D","NA","NA"
"BTU","Peabody Energy","Coal","26.33","1.13%","-0.26%","-20.95%","-28.52%","-22.60%","-20","3,232.26","12.45","NA","595.35%","NA","May 02,2026","B","F","F","D","-0.49%",".84"
"PPTA","Perpetua Resources","Mining - Miscellaneous","27.07","0.00%","-5.73%","-6.66%","-1,014.29%","NA","-6000","3,432.37","NA","NA","-44.44%","NA","Apr 09,2026","F","F","D","F","-0.51%","NA"
"PPC","Pilgrim's Pride","Food - Meat Products","30.90","0.00%","-5.20%","-14.60%","-10.12%","-8.68%","-26.09","7,584.95","8.25","NA","-25.15%","NA","May 02,2026","A","C","C","B","-3.69%",".41"
"PONY","Pony AI Inc. - Sponsored ADR","Transportation - Equipment and Leasing","10.45","0.00%","-7.48%","7.27%","0.00%","NA","NA","3,810.54","NA","NA","-55.32%","NA","Mar 27,2026","F","D","D","F","0.20%","42.34"
"PROP","Prairie Operating Co.","Oil and Gas - Integrated - United States","1.22","0.00%","8.62%","-47.72%","-14.37%","-9.17%","3.23","96.48","1.63","NA","200.00%","NA","Apr 03,2026","A","A","F","A","5.00%",".4"
"PRTH","Priority Technology","Technology Services","5.37","0.00%","0.00%","11.27%","0.00%","0.00%","-6.9","438.96","4.56","NA","13.59%","NA","May 02,2026","A","B","B","A","2.90%",".46"
"PROSY","Prosus","Internet - Commerce","9.57","0.00%","-1.54%","3.79%","-0.99%","0.00%","NA","24,297.06","2.39",".17","559.02%","13.90%","Apr 30,2026","B","C","C","B","0.10%","NA"
"QCOM","Qualcomm","Electronics - Semiconductors","168.90","2.01%","18.92%","39.60%","-1.09%","-1.69%","3.11","186,568.53","16.2","16.04","-9.14%","1.01%","May 02,2026","D","C","F","D","-1.43%","4.19"
"QFIN","Qfin Holdings Inc. - Sponsored ADR","Financial - Miscellaneous Services","13.50","11.50%","2.92%","3.08%","-12.29%","-14.50%","-.88","1,901.26","3.51",".25","-39.37%","13.97%","Mar 24,2026","A","C","F","B","2.37%",".71"
"QRHC","Quest Resource","Waste Removal Services","1.13","0.00%","-0.44%","-3.81%","0.00%","0.00%","-1000","23.79","56.75","NA","104.44%","NA","Apr 01,2026","B","A","B","A","0.44%",".1"
"QDEL","QuidelOrtho","Medical - Products","12.32","0.00%","9.06%","-26.73%","-0.46%","-21.53%","6.98","860.73","5.8","NA","2.83%","NA","Apr 30,2026","A","C","C","B","2.76%",".32"
"RH","RH","Consumer Products - Staples","125.67","0.00%","-5.48%","14.55%","-13.64%","-5.05%","-30.77","2,447.93","20.21","1.98","2.23%","10.19%","Apr 03,2026","B","B","B","B","-1.51%",".71"
"RBGLY","Reckitt Benckiser Group","Soap and Cleaning Materials","12.85","1.73%","-1.38%","-6.81%","-2.69%","-2.53%","NA","41,272.06","14.22","NA","-2.15%","NA","May 01,2026","C","C","B","C","0.47%","NA"
"RGP","Resources Connection","Staffing Firms","4.38","6.38%","8.66%","19.29%","-167.74%","-103.66%","-80","150.71","NA","NA","-147.83%","NA","Apr 14,2026","C","B","F","B","3.54%",".31"
"RHI","Robert Half Inc.","Staffing Firms","26.93","8.73%","5.51%","6.84%","-11.30%","-7.93%","0","2,766.72","19.87","NA","2.26%","NA","May 02,2026","A","A","F","A","1.54%",".52"
"HOOD","Robinhood Markets","Financial - Investment Bank","77.18","0.00%","-13.04%","6.91%","-12.92%","-10.45%","-5","66,316.72","37.51","2.28","-4.39%","16.45%","Apr 29,2026","F","D","C","F","1.06%","14.38"
"RYAN","Ryan Specialty Holdings Inc.","Insurance - Brokerage","30.64","1.69%","-10.92%","-8.00%","-5.33%","-5.30%","9.3","8,144.97","14.17",".86","11.22%","16.50%","May 02,2026","D","D","C","D","-11.33%","2.58"
"SABS","SAB Biotherapeutics","Medical - Biomedical and Genetics","3.58","0.00%","-1.42%","-10.57%","0.00%","0.00%","-187.5","176.80","NA","NA","8.86%","NA","Mar 13,2026","F","F","B","F","-7.22%","NA"
"SKM","SK Telecom Co.","Wireless Non-US ","37.03","1.43%","-2.73%","25.08%","-3.13%","-17.71%","NA","14,198.75","14.07",".25","270.42%","56.78%","Apr 25,2026","C","C","B","C","-1.10%","1.18"
"SNDL","SNDL INC","Medical - Products","1.43","0.00%","-6.62%","3.68%","-12.50%","60.00%","0","362.93","NA","NA","-25.00%","NA","Apr 30,2026","B","A","A","A","3.68%",".54"
"SSEZY","SSE","Electronics - Power Generation","35.70","1.53%","-0.03%","-1.40%","0.00%","0.00%","NA","43,577.88","15.3","1.41","14.63%","10.86%","Apr 03,2026","D","B","D","C","-0.85%","NA"
"SCHYY","Sands China","Hotels and Motels","20.39","2.59%","0.65%","-3.66%","-6.67%","-9.38%","NA","17,044.66","15.04","NA","26.13%","NA","Apr 25,2026","B","B","D","B","0.86%","NA"
"SNWV","Sanuwave Health","Medical - Products","15.93","0.00%","-15.88%","-6.92%","-3.75%","-1.04%","-82.35","135.25","40.86","NA","-4.88%","NA","Mar 31,2026","C","A","A","A","-3.91%","3.05"
"SE","Sea Limited","Internet - Software","85.66","0.00%","0.89%","4.76%","-2.80%","-1.61%","-11.11","52,671.14","19.58",".68","33.74%","28.82%","May 02,2026","C","A","B","A","1.56%","2.3"
"SA","Seabridge Gold","Mining - Gold","28.31","0.00%","-6.71%","-6.87%","-54.55%","NA","-900","3,020.93","NA","NA","55.26%","NA","Apr 15,2026","F","D","C","F","0.43%","NA"
"SQNS","Sequans Communications","Electronics - Semiconductors","3.68","0.00%","5.15%","41.63%","-8.37%","-133.33%","-142.86","49.73","NA","NA","74.80%","NA","Apr 21,2026","F","F","D","F","5.79%","1.81"
"FOUR","Shift4 Payments","Financial Transaction Services","44.88","0.00%","-0.18%","5.73%","-0.29%","-2.47%","1.91","3,672.83","8.07",".42","8.32%","19.41%","May 02,2026","A","B","C","B","2.10%",".88"
"SCGLY","Societe Generale Group","Banks - Foreign","15.49","1.61%","-0.67%","8.43%","-4.81%","-5.15%","6.67","60,889.64","9.46",".55","11.04%","17.26%","May 02,2026","F","F","D","F","1.00%","1.93"
"SOUHY","South32","Mining - Miscellaneous","14.60","2.43%","-3.84%","-5.43%","-4.85%","-7.52%","NA","13,271.03","15.09","NA","34.25%","NA","May 01,2026","C","B","B","C","-0.27%","NA"
"RGR","Sturm, Ruger & Company","Leisure and Recreation Products","43.09","0.74%","1.62%","5.24%","0.00%","NA","NA","688.32","21.8","NA","135.71%","NA","Apr 30,2026","D","A","D","C","-0.51%","1.26"
"FUJHY","Subaru Corporation","Automotive - Foreign","7.51","2.89%","-1.71%","-5.07%","-0.52%","0.00%","-33.33","10,745.68","7.8","NA","-64.67%","NA","May 02,2026","A","F","B","C","1.35%",".34"
"SNCY","Sun Country Airlines","Transportation - Airline","15.29","0.00%","-3.72%","-6.29%","-32.99%","-12.09%","30.77","855.69","14.49",".51","-0.91%","28.31%","Apr 14,2026","A","B","B","A","-0.06%",".76"
"SUNS","Sunrise Realty Trust, Inc.","Real Estate - Operations","7.66","15.73%","1.33%","-0.78%","0.00%","0.00%","-12.9","103.15","5.87",".53","9.24%","11.00%","May 01,2026","D","F","C","F","1.87%","4.78"
"HDL","Super Hi International Holding Ltd. Unsponsored ADR","Retail - Restaurants","13.81","0.00%","-3.17%","-3.51%","0.00%","0.00%","150","894.16","18.09","NA","26.67%","NA","Mar 11,2026","B","A","C","A","0.00%","1.06"
"SUZ","Suzano","Paper and Related Products","8.67","2.11%","-4.29%","-11.57%","-7.96%","-16.41%","NA","10,800.40","8.38",".19","-46.39%","44.06%","May 02,2026","A","D","D","C","-1.80%","1.19"
"TE","T1 Energy Inc","Solar","5.00","0.00%","-2.65%","22.91%","0.00%","0.00%","-2133.33","1,437.04","NA","NA","76.14%","NA","Apr 04,2026","F","A","B","C","7.29%","1.87"
"TATT","TAT Technologies","Aerospace - Defense Equipment","36.21","0.00%","1.75%","-8.82%","-16.28%","-8.62%","-5.26","475.05","25.12","NA","6.57%","NA","May 02,2026","D","A","F","C","-0.33%","2.67"
"TGTX","TG Therapeutics","Medical - Biomedical and Genetics","35.38","0.00%","-7.56%","0.95%","-5.15%","-2.59%","-60","5,405.45","25.64","NA","-52.35%","NA","May 02,2026","D","D","B","F","0.21%","8.77"
"TGB","Taseko Mines Limited","Mining - Miscellaneous","6.99","0.00%","-0.69%","7.52%","-27.27%","-10.11%","0","2,606.58","29.79","NA","380.00%","NA","Apr 17,2026","F","A","D","C","-0.14%","5.41"
"TGLS","Tecnoglass","Building Products - Retail","41.92","1.41%","-5.61%","-2.76%","-24.42%","-11.02%","-26.74","1,904.48","15.63",".71","-24.02%","22.00%","Apr 03,2026","C","D","D","D","-1.18%","1.94"
"TELNY","Telenor","Diversified Communication Services","16.56","3.79%","-6.88%","-5.76%","0.00%","0.00%","-82.71","22,399.89","7.83","NA","164.56%","NA","Apr 29,2026","C","C","A","B","0.18%","2.86"
"TME","Tencent Music Entertainment Group","Media Conglomerates","9.11","2.56%","-2.57%","-0.76%","0.00%","0.00%","0","14,095.03","9.42",".55","10.23%","17.08%","Apr 30,2026","C","C","A","C","-0.76%","3.05"
"CPB","The Campbell's Company","Food - Miscellaneous","20.58","7.53%","0.53%","-5.82%","-0.45%","-1.85%","-10.53","6,180.58","9.35","NA","-25.25%","NA","Mar 13,2026","A","C","C","B","-0.29%",".62"
"SMPL","Simply Good Foods","Food - Confectionery","13.23","0.00%","-0.97%","-6.57%","-13.26%","-15.72%","12.5","1,197.17","7.99","NA","-13.54%","NA","May 02,2026","B","D","C","C","-1.05%",".85"
"TRNS","Transcat","Instruments - Control","70.83","0.00%","-6.91%","-4.84%","0.00%","0.00%","-13.33","676.68","38.98","NA","-20.09%","NA","Apr 07,2026","D","C","A","C","-4.72%","2.12"
"TRS","TriMas","Metal Products - Procurement and Fabrication","39.29","0.42%","4.36%","7.99%","0.00%","0.00%","33.33","1,413.49","24.23","NA","-23.92%","NA","Mar 06,2026","D","F","B","D","4.08%","1.46"
"TPB","Turning Point Brands","Tobacco","82.84","0.39%","5.53%","14.47%","-22.31%","-14.22%","9.2","1,597.54","28.58","NA","-27.02%","NA","Mar 03,2026","F","D","F","F","2.38%","3.45"
"USPH","U.S. Physical Therapy","Medical - Outpatient and Home Healthcare","71.30","2.56%","-2.31%","-2.59%","0.00%","0.00%","0","1,086.25","25.06","1.91","9.13%","13.15%","Apr 29,2026","C","B","A","B","0.86%","1.39"
"UFPI","UFP Industries","Building Products - Wood","82.73","1.69%","-10.24%","-5.74%","-1.67%","-0.28%","-22.61","4,838.21","16.68","NA","2.20%","NA","Mar 18,2026","C","D","B","C","-4.82%",".78"
"PRKS","UTD PARKS&RESRT","Leisure and Recreation Services","34.75","0.00%","4.35%","4.81%","-8.72%","-6.47%","-39.13","1,715.05","9.96","2.67","15.69%","3.73%","Apr 18,2026","A","C","D","B","0.06%","1.03"
"OLED","Universal Display","Electronics - Miscellaneous Components","95.73","2.07%","-2.67%","7.43%","-2.12%","-2.53%","-32.74","4,506.28","20.4","7.97","-6.89%","2.56%","May 01,2026","D","C","C","D","10.68%","7.19"
"USIO","Usio","Financial Transaction Services","1.18","0.00%","-1.68%","3.54%","NA","0.00%","-600","32.32","NA","NA","100.00%","NA","Mar 21,2026","B","C","NA","NA","0.86%",".38"
"MTN","Vail Resorts","Leisure and Recreation Services","123.55","7.06%","5.75%","-4.02%","-5.86%","-7.92%","-3.14","4,484.78","26.26","10.63","-36.39%","2.47%","Apr 29,2026","B","C","C","C","-1.04%","1.53"
"VRCA","Verrica Pharmaceuticals","Medical - Drugs","6.30","0.00%","-10.17%","14.63%","0.00%","0.00%","-18.6","107.71","NA","NA","-77.42%","NA","Mar 14,2026","F","B","A","D","-1.57%","3.03"
"VTSI","VirTra","Electronics - Military","4.48","0.00%","-1.53%","19.31%","0.00%","NA","-350","50.98","NA","NA","-450.00%","NA","Mar 31,2026","D","F","B","F","1.12%","2.28"
"VITL","Vital Farms","Food - Miscellaneous","13.59","0.00%","12.18%","12.63%","-29.09%","-23.50%","-7.89","607.59","16.53","NA","-40.28%","NA","Mar 03,2026","B","B","F","B","3.88%",".8"
"VOXR","Vox Royalty Corp.","Mining - Miscellaneous","5.28","1.12%","-1.29%","1.52%","0.00%","0.00%","-100","367.93","48.54","NA","450.00%","NA","Apr 07,2026","F","B","C","D","3.89%","22.14"
"WBD","Warner Bros. Discovery","Broadcast Radio and Television","26.97","0.00%","-0.37%","-1.28%","-2.88%","-1.89%","-600","67,607.54","NA","NA","-134.48%","NA","May 02,2026","D","B","F","C","-0.30%","1.81"
"HCC","Warrior Met Coal","Coal","84.94","0.37%","-0.53%","-9.16%","-13.86%","-37.30%","13.22","4,551.31","12.85","NA","521.30%","NA","May 02,2026","D","B","D","C","-4.06%","3.1"
"WEST","Westrock Coffee Company","Beverages - Soft drinks","5.92","0.00%","6.69%","34.09%","0.00%","0.00%","-110","571.59","NA","NA","81.40%","NA","Apr 29,2026","D","A","C","B","0.17%",".48"
"WHR","Whirlpool","Household Appliances","54.69","6.36%","5.15%","1.98%","-3.60%","-8.50%","-28.57","3,198.48","10.93","10.93","-16.85%","1.00%","Mar 05,2026","A","B","F","A","0.91%",".21"
"WYY","WidePoint","Computer - Services","7.27","0.00%","43.82%","40.86%","0.00%","0.00%","-800","67.73","NA","NA","71.43%","NA","Mar 31,2026","B","A","B","A","8.20%",".45"
"XPOF","Xponential Fitness","Leisure and Recreation Services","6.60","0.00%","-3.24%","1.08%","0.00%","0.00%","-2933.33","322.75","12.97","NA","204.08%","NA","Feb 28,2026","C","C","A","B","0.00%","1.02"
"LDI","loanDepot","Financial - Mortgage & Related Services","1.57","0.00%","-1.26%","7.53%","0.00%","0.00%","-150","525.99","39.25",".72","112.90%","54.41%","Apr 08,2026","F","F","NA","NA","1.29%",".44"
