Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"CVX","Chevron","Oil and Gas - Integrated - International","190.54","3.73%","2.93%","-4.19%","75.51%","28.96%","53.26","379,789.41","13.5",".71","93.83%","19.11%","Apr 04,2026","C","D","B","D","-1.39%","2"
"FIGS","FIGS","Retail - Apparel and Shoes","14.30","0.00%","-6.72%","5.05%","8.21%","7.02%","400","2,562.21","63.72","NA","26.32%","NA","Apr 04,2026","F","A","A","C","2.94%","4.06"
"LUMN","Lumen Technologies","Diversified Communication Services","9.20","0.00%","5.43%","33.33%","3.45%","2.70%","209.52","9,598.87","NA","NA","30.77%","NA","Apr 04,2026","C","B","F","C","5.43%",".77"
"AGEN","Agenus","Medical - Biomedical and Genetics","3.86","0.00%","-1.54%","15.31%","0.00%","0.00%","144.09","147.45","2.95","NA","151.79%","NA","Apr 03,2026","B","C","C","B","-1.79%","1.29"
"APELY","Alps Alpine Co Ltd. - Unsponsored ADR","Electronics - Miscellaneous Products","25.96","1.81%","-11.38%","-9.70%","0.00%","0.00%","433.33","2,701.19","15.88","NA","-23.36%","NA","Apr 03,2026","A","B","A","A","-7.48%",".4"
"OMER","Omeros","Medical - Products","15.03","0.00%","11.31%","38.17%","0.00%","0.00%","670.91","1,084.26","NA","NA","-173.33%","NA","Apr 03,2026","F","D","F","F","3.15%","NA"
"SU","Suncor Energy","Oil and Gas - Integrated - Canadian","67.62","2.60%","5.55%","2.50%","18.24%","11.58%","2.6","79,991.84","10.05","NA","103.64%","NA","Apr 03,2026","B","D","D","C","-1.33%","2.27"
"CTRA","Coterra Energy","Oil and Gas - Exploration and Production - United States","35.58","2.49%","5.52%","2.37%","10.40%","6.72%","-13.33","26,866.04","12.43",".52","37.02%","23.71%","Apr 02,2026","C","F","C","D","-1.48%","3.51"
"FLOC","Flowco Holdings Inc.","Oil and Gas - Integrated - International","25.28","1.26%","5.49%","23.08%","-2.55%","-1.69%","204.17","2,275.64","16.59","NA","-36.78%","NA","Apr 02,2026","D","C","F","D","2.22%","3"
"VSNT","Versant Media Group, Inc.","Media Conglomerates","41.71","3.67%","5.39%","9.08%","0.00%","0.00%","NA","5,761.79","9.43","NA","NA","NA","Apr 02,2026","A","D","F","C","1.59%","NA"
"AGX","Argan","Building Products - Miscellaneous","699.47","0.28%","7.55%","22.10%","0.00%","0.00%","74.37","9,793.83","61.41","NA","17.45%","NA","Apr 01,2026","F","A","F","F","4.82%","10.37"
"IDR","Idaho Strategic Resources","Mining - Gold","43.68","0.00%","1.49%","24.06%","0.00%","NA","210","691.21","32.88","NA","16.67%","NA","Apr 01,2026","F","B","F","F","3.75%","16.3"
"DNUT","Krispy Kreme","Consumer Products - Staples","3.77","0.00%","-2.80%","12.35%","143.75%","-4.76%","200","658.49","163.71","7.94","120.00%","20.63%","Apr 01,2026","D","A","A","B","-3.05%",".43"
"MRX","Marex Group PLC","Financial - Miscellaneous Services","52.50","1.14%","-0.59%","19.57%","0.00%","0.00%","10.78","3,828.49","10.73","NA","22.56%","NA","Apr 01,2026","B","B","F","B","-1.61%","1.89"
"OPRX","OptimizeRx","Computer - Software","6.97","0.00%","4.20%","2.13%","-5.10%","-4.62%","121.74","125.73","7.2","NA","-11.43%","NA","Apr 01,2026","A","A","F","A","7.54%","1.15"
"PR","Permian Resources Corporation","Oil and Gas - Exploration and Production - United States","22.30","2.90%","7.80%","4.34%","20.49%","12.07%","32.14","18,481.38","11.53","1.25","34.27%","9.22%","Apr 01,2026","C","C","D","C","2.22%","3.65"
"PBR","Petroleo Brasileiro","Oil and Gas - Integrated - International","21.95","1.49%","4.94%","6.52%","39.87%","22.03%","26.32","141,131.63","4.7",".81","66.43%","5.80%","Apr 01,2026","A","D","B","B","-0.59%","1.58"
"IOT","Samsara Inc.","Internet - Software","31.16","0.00%","1.77%","-5.49%","0.00%","0.00%","38.46","17,706.04","45.03","1.02","21.43%","44.22%","Apr 01,2026","F","A","D","D","6.09%","10.94"
"VIST","Vista Energy, S.A.B. de C.V. - Sponsored ADR","Oil and Gas - Integrated - International","73.18","0.00%","1.06%","0.03%","13.19%","16.67%","-37.32","7,468.93","5.28",".19","309.67%","27.73%","Apr 01,2026","A","D","F","C","-3.61%","2.57"
"NCNO","nCino","Internet - Software","18.18","0.00%","2.55%","6.02%","1.04%","3.17%","76.19","1,972.45","15.6","NA","8.41%","NA","Apr 01,2026","D","C","F","F","3.72%","3.32"
"BLFS","BioLife Solutions","Medical - Products","21.52","0.00%","-0.80%","8.71%","0.00%","0.00%","300","1,037.17","235.67","NA","-30.77%","NA","Mar 31,2026","F","B","F","F","0.62%","10.15"
"DXPE","DXP Enterprises","Manufacturing - General Industrial ","172.55","0.00%","-0.36%","17.83%","0.00%","0.00%","52.75","2,621.70","27.24","NA","14.39%","NA","Mar 31,2026","D","C","C","C","-1.08%","1.3"
"DNN","Denison Mine Corp","Mining - Miscellaneous","3.79","0.00%","-1.32%","2.46%","4.76%","15.39%","0","3,388.80","NA","NA","0.00%","NA","Mar 31,2026","F","F","D","F","-2.09%","963.82"
"EFXT","Enerflex Ltd.","Alternative Energy - Other","28.03","0.46%","5.76%","34.52%","1.76%","1.33%","-3.23","3,315.34","18.8","NA","22.88%","NA","Mar 31,2026","B","A","D","A","1.27%","1.29"
"FUTU","Futu Holdings","Financial - Miscellaneous Services","157.07","1.65%","-3.15%","10.48%","-0.02%","-0.04%","NA","21,704.96","12.96",".89","15.91%","14.62%","Mar 31,2026","B","A","D","A","0.22%","7.41"
"HPP","Hudson Pacific Properties","REIT and Equity Trust - Other","9.28","0.00%","9.79%","64.78%","0.00%","0.00%","5","504.99","9.33",".97","-11.50%","9.66%","Mar 31,2026","B","F","F","F","1.09%",".61"
"IMO","Imperial Oil","Oil and Gas - Integrated - Canadian","129.34","1.98%","3.30%","-1.57%","21.48%","17.17%","-15.57","62,131.99","15.21","NA","38.52%","NA","Mar 31,2026","D","C","C","C","-4.13%","1.83"
"AVGO","Broadcom","Electronics - Semiconductors","416.37","0.62%","-0.35%","33.93%","0.86%","1.82%",".99","1,994,621.13","36.78",".76","67.89%","48.62%","Mar 28,2026","F","C","B","D","0.92%","29.21"
"CRC","California Resources","Oil and Gas - Exploration and Production - United States","68.15","2.37%","5.61%","0.96%","30.90%","19.78%","-4.08","6,066.94","13.59","NA","22.38%","NA","Mar 28,2026","C","D","D","C","0.16%","1.65"
"PEB","Pebblebrook Hotel Trust","REIT and Equity Trust - Other","14.13","0.28%","0.86%","10.00%","4.15%","5.23%","39.13","1,596.24","8.86","NA","0.63%","NA","Mar 28,2026","B","C","B","A","0.21%","1.06"
"GDS","GDS Holdings","Technology Services","43.20","0.00%","-5.92%","6.26%","0.00%","0.00%","1500","8,244.40","36.48","NA","510.53%","NA","Mar 27,2026","D","C","C","D","0.31%","5.14"
"QTTB","Q32 Bio Inc.","Medical - Biomedical and Genetics","5.11","0.00%","-18.97%","-21.00%","0.00%","0.00%","529.41","78.77","NA","NA","-274.83%","NA","Mar 27,2026","D","B","D","D","-10.00%","NA"
"AFYA","Afya","Schools","14.08","4.72%","-0.57%","-7.15%","0.00%","0.00%","7.89","1,301.81","7.78",".87","2.29%","8.92%","Mar 26,2026","B","D","F","C","-3.61%","1.97"
"EQNR","Equinor","Oil and Gas - Refining and Marketing","40.88","3.06%","4.67%","-4.89%","12.86%","15.09%","35","116,935.35","8.4","1.37","91.50%","6.12%","Mar 26,2026","B","D","C","B","-2.55%","1.1"
"GDEV","GDEV Inc.","Gaming","15.31","0.00%","-1.02%","10.47%","0.00%","0.00%","214.29","298.76","3.77",".75","23.80%","5.00%","Mar 26,2026","A","F","D","C","0.43%",".74"
"CMP","Compass Minerals International","Chemical - Diversified ","26.00","0.00%","3.75%","15.53%","0.00%","0.00%","290.91","1,099.33","29.35","NA","285.42%","NA","Mar 25,2026","D","C","F","D","-1.68%",".82"
"IDN","Intellicheck Mobilisa","Security and Safety Services","8.00","0.00%","0.50%","3.59%","0.00%","0.00%","300","163.73","60.67","NA","116.67%","NA","Mar 25,2026","F","A","F","D","1.25%","7.22"
"BODI","The Beachbody Company","Consumer Services - Miscellaneous","13.80","0.00%","-3.23%","25.97%","0.00%","0.00%","308.33","107.62","27.42","NA","10.00%","NA","Mar 25,2026","B","A","C","A","0.20%",".43"
"KRT","Karat Packaging","Containers - Paper and Packaging","29.14","6.21%","-0.82%","4.10%","0.00%","0.00%","-5.13","578.35","14.34","1.1","25.47%","12.98%","Mar 21,2026","C","D","D","D","0.98%","1.24"
"MNTK","Montauk Renewables","Alternative Energy - Other","1.44","0.00%","-2.10%","22.81%","-11.11%","128.57%","500","200.54","17.5","NA","700.00%","NA","Mar 21,2026","B","F","F","D","-4.11%","1.14"
"UNICY","Unicharm","Consumer Products - Discretionary","2.99","1.13%","-1.63%","0.33%","0.00%","0.00%","NA","10,474.41","20.07","NA","25.00%","NA","Mar 21,2026","D","B","A","B","1.01%","1.66"
"HTHT","H World Group Limited Sponsored ADR","Hotels and Motels","48.76","3.10%","-1.64%","-2.47%","0.18%","0.16%","41.46","15,659.11","18.75",".98","22.52%","19.11%","Mar 20,2026","C","A","B","A","-1.39%","4.41"
"TBPH","Theravance Biopharma","Medical - Drugs","16.77","0.00%","2.00%","4.81%","42.91%","28.77%","-86.36","864.94","13.88","NA","964.29%","NA","Mar 20,2026","B","B","D","B","0.30%","8.05"
"VEON","VEON","Diversified Communication Services","50.09","0.00%","-5.11%","5.39%","0.00%","0.00%","-5.79","3,719.83","5.88","NA","-17.69%","NA","Mar 20,2026","A","F","C","C","1.11%",".85"
"APEI","American Public Education","Schools","58.41","0.00%","4.62%","0.97%","0.00%","0.00%","71.79","1,071.90","24.5","1.63","75.00%","15.00%","Mar 17,2026","D","D","F","F","0.12%","1.65"
"CIEN","Ciena","Communication - Components","536.40","0.00%","2.78%","19.55%","0.25%","3.83%","18.42","75,689.16","87.1","1.46","132.95%","59.64%","Mar 14,2026","F","B","D","D","1.46%","14.77"
"DTI","Drilling Tools International Corp.","Oil and Gas - Field Services","3.50","0.00%","5.12%","-19.95%","0.00%","-3.13%","300","122.81","18.37","2.04","90.00%","9.00%","Mar 14,2026","B","C","F","D","1.16%",".77"
"GWRE","Guidewire Software","Internet - Software","145.84","0.00%","1.22%","-6.32%","0.00%","0.00%","51.95","11,958.71","39.38","NA","35.47%","NA","Mar 14,2026","F","A","D","D","2.07%","8.91"
"DAVE","DAVE INC","Technology Services","281.07","0.00%","-0.70%","57.88%","1.82%","1.61%","5.43","3,697.02","18.4","NA","12.44%","NA","Mar 12,2026","D","A","B","B","0.24%","6.67"
"HRTG","Heritage Insurance","Insurance - Property and Casualty","29.00","0.00%","-1.84%","9.70%","0.00%","0.00%","33.54","882.61","6.11","NA","-25.63%","NA","Mar 12,2026","A","D","D","C","-2.01%","1.04"
"SCHL","Scholastic","Publishing - Books","39.93","1.98%","0.02%","2.93%","-3.46%","-4.64%","59.46","877.30","22.23","NA","279.17%","NA","Mar 11,2026","C","F","F","F","-0.02%",".54"
"VSCO","Victoria's Secret","Retail - Apparel and Shoes","51.16","0.00%","-0.80%","13.83%","0.65%","3.08%","11.69","4,213.25","15.01",".9","16.33%","16.64%","Mar 11,2026","A","A","D","A","1.02%",".64"
"E","Eni","Oil and Gas - Integrated - International","56.35","2.96%","3.79%","-1.65%","17.19%","10.53%","-28.32","94,796.28","9.15",".24","75.43%","38.91%","Mar 10,2026","A","D","B","B","-0.83%","1.01"
"ENOV","Enovis","Medical Info Systems","23.84","0.00%","-1.99%","4.33%","5.24%","5.08%","17.28","1,359.07","6.53","NA","9.70%","NA","Mar 05,2026","A","B","D","A","0.77%",".6"
"BTSG","BrightSpring Health Services, Inc.","Medical Services","52.95","0.00%","9.18%","22.00%","0.00%","0.00%","34.48","10,156.76","34.95",".74","50.00%","47.22%","Mar 04,2026","C","A","F","B","9.61%",".74"
"CRI","Carter's","Shoes and Retail Apparel ","34.26","2.97%","-9.38%","-6.13%","0.00%","0.00%","11.76","1,243.14","11.27","5.01","-13.83%","2.25%","Feb 28,2026","A","C","B","A","-6.67%",".43"
"UVE","Universal Insurance Holdings","Insurance - Property and Casualty","40.12","1.61%","0.56%","19.22%","18.75%","10.00%","43.88","1,108.07","8.36","NA","-23.39%","NA","Feb 28,2026","A","A","B","A","0.18%",".69"
"CLDT","Chatham Lodging Trust REIT","REIT and Equity Trust - Other","8.75","4.57%","1.74%","10.33%","0.00%","0.00%","31.25","412.07","7.33","NA","17.65%","NA","Feb 27,2026","A","F","D","D","0.92%","1.4"
"NNI","Nelnet","Financial - Consumer Loans","142.06","0.93%","0.38%","9.43%","0.00%","0.00%","-4.29","5,082.05","15.4","NA","-23.21%","NA","Feb 27,2026","C","F","F","F","-0.03%","2.25"
"VICR","Vicor","Electronics - Miscellaneous Components","252.00","0.00%","-1.89%","72.42%","35.16%","68.72%","10","12,176.34","99.03","NA","3.83%","NA","Feb 24,2026","F","F","B","F","-0.34%","25.81"
"YARIY","Yara International ASA","Fertilizers","29.15","0.59%","0.33%","0.16%","22.24%","31.16%","7.89","14,802.11","8.07","NA","62.90%","NA","Feb 19,2026","A","D","A","B","-0.39%",".91"
"SHIP","Seanergy Maritime Holdings","Transportation - Shipping","15.70","5.17%","10.58%","10.50%","6.63%","6.54%","21.43","323.36","7.4","NA","63.28%","NA","Feb 11,2026","A","B","D","A","3.90%","2.05"
"VIV","Telefonica Brasil","Diversified Communication Services","15.95","2.89%","-1.74%","-1.62%","0.28%","8.68%","29.41","25,652.79","17.42",".98","33.82%","17.73%","Feb 10,2026","C","C","C","B","-0.63%","2.4"
"OMVKY","OMV","Oil and Gas - Integrated - International","17.67","3.22%","5.44%","-1.31%","27.17%","33.92%","205.26","23,602.91","8.2","NA","-67.21%","NA","Feb 05,2026","A","F","A","B","1.35%",".83"
"ATEYY","Advantest","Electronics - Measuring Instruments","183.93","0.14%","-4.01%","33.71%","0.00%","0.00%","NA","132,762.84","39.09","NA","36.07%","NA","Jan 27,2026","F","B","B","F","-3.01%","17.75"
"SNDK","Sandisk Corporation","Computer- Storage Devices","1,251.58","0.00%","19.91%","69.19%","20.70%","42.79%","61.45","175,202.36","24.74","NA","1,505.02%","NA","Jan 27,2026","F","A","B","D","8.25%","13.29"
"MU","Micron Technology","Computer - Integrated Systems","583.67","0.11%","9.16%","48.05%","0.03%","1.50%","38.64","611,468.69","9.29","NA","604.10%","NA","Aug 20,2025","D","A","F","C","4.84%","10.52"
