Symbol,Company,Industry,Price,Dividend Yield(%),Price Movers: 1 Week(%),Price Movers: 4 Week(%),EPS F1 Est: 4 Week Change,EPS F2 Est: 4 Week Change,Last EPS Surprise,Market Cap (mil),P/E (F1),PEG,Projected Earnings Growth (1 Yr)(%),Projected Earnings Growth (3-5 Yrs)(%),Date Added,Value Score,Growth Score,Momentum Score,VGM Score,Price Movers: 1 Day(%),Price / Sales
"ARMN","Aris Mining Corporation","Mining - Gold","9.93","0.00%","4.03%","12.00%","2.42%","7.12%","-15.63","1,983.25","9.25","NA","211.76%","NA","Sep 16,2025","C","A","A","A","-0.20%","3.07"
"ARKAY","Arkema","Chemical - Diversified ","63.08","4.80%","-4.26%","-9.11%","-1.22%","-0.84%","-5.52","4,798.11","10.6",".58","-33.22%","18.28%","Jul 05,2025","A","C","C","B","-1.26%",".47"
"ASRT","Assertio","Medical - Drugs","0.90","0.00%","-4.27%","10.90%","0.00%","0.00%","-70","84.77","NA","NA","-91.30%","NA","Sep 23,2025","B","C","B","B","NA",".72"
"AGO","Assured Guaranty","Insurance - Multi line","85.03","1.61%","1.15%","4.24%","0.00%","0.00%","-35.67","4,030.63","11.84","NA","0.70%","NA","Aug 09,2025","F","D","D","F","0.65%","3.84"
"ASTH","Astrana Health, Inc.","Medical - Outpatient and Home Healthcare","28.45","0.00%","2.57%","-11.07%","0.00%","0.00%","-47.22","1,589.31","20.9",".7","51.11%","29.68%","Sep 02,2025","B","B","B","A","-2.17%",".66"
"AESI","Atlas Energy Solutions Inc.","Oil and Gas - Integrated - United States","11.20","8.80%","-1.98%","0.44%","0.00%","-2.35%","-100","1,406.91","206.73","NA","-110.91%","NA","Sep 27,2025","C","D","D","D","-3.40%","1.21"
"ACB","Aurora Cannabis","Medical - Products","5.84","0.00%","18.49%","15.28%","0.00%","0.00%","-205.56","335.08","NA","NA","-210.71%","NA","Aug 09,2025","B","C","C","B","-4.33%","1.28"
"AZO","AutoZone","Automotive - Retail and Wholesale - Parts","4,245.00","0.00%","4.13%","2.64%","-8.36%","-2.30%","-3.58","71,999.50","28.07","2.03","5.50%","13.83%","Sep 27,2025","F","C","F","F","0.38%","3.8"
"AVTR","Avantor","Medical Services","13.20","0.00%","1.96%","-6.09%","0.00%","-0.32%","-4","8,508.10","12.98","4.02","-3.03%","3.23%","Aug 05,2025","B","D","F","D","5.41%","1.28"
"AVT","Avnet","Electronics - Parts Distribution","52.01","2.68%","-1.38%","0.44%","0.00%","0.00%","12.5","4,363.43","11.33",".39","34.01%","29.21%","Sep 17,2025","A","B","C","A","1.06%",".2"
"BASFY","BASF","Chemical - Diversified ","12.55","3.56%","-1.11%","-5.18%","-0.44%","-3.76%","-30","44,483.30","16.54","14.9","-21.05%","1.11%","Aug 19,2025","C","C","B","C","0.00%",".63"
"TBBB","BBB Foods Inc.","Consumer Products - Staples","25.94","0.00%","4.21%","1.20%","-169.81%","-121.15%","-225","3,078.85","NA","NA","-469.23%","39.61%","Aug 05,2025","F","B","F","D","0.63%",".91"
"BBAR","BBVA Banco Frances","Banks - Foreign","8.13","4.83%","-17.54%","-32.63%","-30.73%","-26.84%","-35.14","1,699.25","6.71","NA","-24.85%","NA","Sep 09,2025","B","D","A","C","-6.62%",".41"
"BWIN","Baldwin Insurance Group, Inc.","Insurance - Life Insurance","27.84","0.00%","-5.43%","-10.78%","0.00%","0.00%","2.44","3,347.78","16.92",".9","11.33%","18.72%","Sep 10,2025","F","C","A","D","1.11%","2.29"
"BMWKY","Bayerische Motoren Werke Aktiengesellschaft - Unsponsored ADR","Automotive - Original Equipment","33.60","NA","NA","NA","-45.78%","-46.25%","NA","NA","NA","NA","10.00%","NA","Sep 26,2025","D","D","NA","NA","NA","NA"
"BZH","Beazer Homes USA","Building Products - Home Builders","24.51","0.00%","0.49%","-1.17%","0.00%","0.00%","-38.1","729.77","18.79",".94","-71.08%","20.00%","Aug 05,2025","D","F","C","F","-0.57%",".31"
"BLMN","Bloomin' Brands","Retail - Restaurants","7.05","8.37%","1.27%","1.41%","0.00%","0.00%","17.86","609.94","6.6","NA","-39.11%","NA","Sep 30,2025","A","C","C","B","-2.85%",".15"
"BCC","Boise Cascade","Building Products - Wood","77.07","1.14%","-2.09%","-9.86%","-12.53%","-7.40%","-2.96","2,886.93","18.25","5.26","-55.69%","3.47%","Jul 10,2025","C","F","D","D","0.93%",".44"
"BNTGY","Brennt","Chemical - Diversified ","12.25","2.33%","-0.83%","-0.17%","0.00%","0.00%","-68.18","8,612.59","15.1","NA","-1.25%","NA","Jun 17,2025","B","F","B","C","1.71%",".49"
"BBU","Brookfield Business Partners","Business - Services","32.79","0.77%","13.98%","19.58%","-0.11%","0.00%","-11.11","2,893.93","6.99","NA","1,034.00%","NA","Oct 01,2025","A","B","F","B","-0.40%",".1"
"BRKR","Bruker","Instruments - Scientific","34.27","0.62%","-2.46%","-2.23%","-0.17%","-1.87%","-3.03","4,929.36","16.29","4.52","-17.01%","3.61%","Aug 06,2025","F","F","A","F","5.21%","1.43"
"BLDR","Builders FirstSource","Building Products - Retail","123.36","0.00%","0.03%","-11.73%","-0.34%","-0.92%","1.28","13,403.82","17.14","12.89","-38.84%","1.33%","Aug 05,2025","C","D","F","D","1.37%",".84"
"BG","BUNGE GLOBAL SA","Agriculture - Products","81.96","3.45%","3.56%","-0.21%","0.00%","0.00%","10.08","16,255.04","12.68","6.07","-30.25%","2.09%","Sep 17,2025","C","F","B","D","-1.43%",".32"
"CSLLY","CSL Limited","Medical - Biomedical and Genetics","66.22","2.32%","-0.06%","-2.52%","0.00%","0.00%","NA","63,554.83","18.14","1.51","8.41%","12.00%","Sep 23,2025","C","B","B","B","-0.17%","NA"
"WHD","Cactus","Oil and Gas - Integrated - United States","39.55","1.42%","-2.81%","-4.62%","-0.40%","-0.63%","-1.49","3,151.06","15.91","3.73","-19.22%","4.27%","Oct 01,2025","D","D","D","D","-1.72%","2.82"
"CAL","Caleres","Shoes and Retail Apparel ","12.92","2.15%","-6.32%","-11.89%","-21.43%","-7.18%","-31.37","441.31","7.9","NA","-50.00%","NA","Aug 30,2025","A","B","C","A","-0.08%",".17"
"CWD","CaliberCos Inc.","Financial - Miscellaneous Services","4.74","0.00%","-26.49%","47.51%","0.00%","0.00%","-311.7","9.63","NA","NA","13.49%","NA","Sep 18,2025","D","A","B","B","-7.50%",".3"
"CNNE","Cannae","Financial - Investment Management","18.13","3.28%","-1.56%","-1.29%","0.00%","0.00%","-1109.68","1,025.63","NA","NA","-34.46%","NA","Aug 28,2025","F","B","C","D","-1.24%","2.35"
"CRI","Carter's","Shoes and Retail Apparel ","28.36","3.54%","-4.37%","-2.76%","0.00%","0.00%","-60.47","1,028.12","8.71","NA","-44.23%","NA","Jul 29,2025","A","B","B","A","-1.16%",".36"
"CE","Celanese","Chemical - Specialty","41.79","0.29%","-1.22%","-8.66%","-0.23%","0.00%","4.35","4,607.92","9.7","1.91","-48.15%","5.08%","Sep 26,2025","B","C","F","C","3.04%",".46"
"CNC","Centene","Medical - HMOs","35.65","0.00%","8.95%","20.46%","0.00%","-3.19%","-123.53","17,523.63","21.75","1.45","-77.13%","15.00%","Jul 15,2025","A","B","D","B","1.33%",".1"
"CHA","Chagee Holdings Limited - Sponsored ADR","Beverages - Soft drinks","16.54","0.00%","-1.90%","-10.54%","0.00%","0.00%","411.11","3,037.75","10.54","NA","NA","NA","Aug 05,2025","B","C","D","C","-1.72%","NA"
"REFI","Chicago Atlantic Real Estate Finance","Financial - Miscellaneous Services","12.48","14.70%","-4.34%","-9.93%","0.00%","0.00%","13.33","269.54","6.95","NA","-9.36%","NA","Sep 25,2025","C","F","A","D","-2.29%","4.81"
"CIADY","China Mengniu Dairy","Food - Dairy Products","19.35","3.32%","2.56%","1.26%","0.00%","0.00%","NA","7,514.75","11.26","NA","0.00%","NA","Sep 27,2025","A","B","C","A","1.16%","NA"
"CIVI","Civitas Resources","Oil and Gas - Exploration and Production - United States","34.74","6.15%","-2.20%","-13.03%","0.59%","-0.21%","-11.61","3,011.45","6.04","NA","-36.63%","NA","Sep 16,2025","A","F","A","A","1.91%",".63"
"KOF","Coca Cola Femsa","Beverages - Soft drinks","82.37","4.16%","-2.89%","-1.37%","-4.29%","-7.52%","-14.47","139,663.33","13.79","1.06","-2.74%","13.02%","Sep 17,2025","F","C","D","F","-0.55%","9.55"
"CUYTY","Colruyt","Consumer Products - Discretionary","11.19","1.92%","0.00%","0.27%","2.67%","-18.95%","NA","5,572.77","14.53","NA","5.48%","NA","Sep 26,2025","A","A","A","A","0.00%","NA"
"COLM","Columbia Sportswear","Textile - Apparel","52.34","2.29%","-0.70%","-7.22%","0.00%","0.00%","32.14","2,864.48","15.72","NA","-12.83%","NA","Oct 01,2025","B","A","C","A","1.26%",".84"
"STZ","Constellation Brands","Beverages - Alcohol","136.64","3.03%","2.19%","-10.97%","-8.62%","-7.13%","-3.59","23,741.43","11.71",".4","-16.55%","28.94%","Sep 27,2025","C","B","F","B","-1.32%","2.2"
"CNM","Core & Main","Manufacturing - Tools & Related Products","52.47","0.00%","5.03%","-16.79%","-7.30%","-7.99%","12.99","10,627.39","24","2.11","5.16%","11.38%","Sep 30,2025","D","D","D","F","0.37%","1.37"
"CNR","Core Natural Resources, Inc.","Coal","85.56","0.48%","8.04%","15.75%","0.00%","0.00%","-153.44","4,296.84","NA","NA","-109.45%","NA","Sep 30,2025","D","D","C","D","-1.81%","1.31"
"CBRL","Cracker Barrel Old Country Store","Retail - Restaurants","42.97","2.27%","0.07%","-19.48%","-48.75%","-20.05%","-5.13","981.16","24.58","NA","-43.35%","NA","Sep 20,2025","A","A","F","A","-1.98%",".28"
"CROX","Crocs","Textile - Apparel","83.86","0.00%","6.91%","-7.55%","-0.10%","-1.21%","5.49","4,563.28","7.23","1.92","-12.30%","3.76%","Sep 27,2025","B","A","D","A","-0.25%","1.1"
"CCRN","Cross Country Healthcare","Staffing Firms","13.77","0.00%","8.15%","6.85%","0.00%","0.00%","-114.29","465.22","84.78","8.48","-63.04%","10.00%","Oct 01,2025","C","A","F","B","3.20%",".39"
"CTOS","Custom Truck One Source","Automotive - Original Equipment","6.36","0.00%","5.59%","4.56%","0.00%","0.00%","-160","1,454.51","NA","NA","20.00%","NA","Oct 01,2025","B","A","D","A","1.26%",".76"
"DIN","Dine Brands Global","Retail - Restaurants","25.14","8.25%","0.94%","6.51%","0.00%","0.00%","-21.48","380.18","5.49","NA","-15.73%","NA","Aug 09,2025","A","D","C","C","0.12%",".45"
"DRTTF","DIRTT Environmental Solutions","Building Products - Miscellaneous","0.56","0.00%","-0.86%","8.49%","0.00%","0.00%","-100","109.84","NA","NA","-214.29%","NA","Sep 10,2025","C","C","C","C","NA",".64"
"PLAY","Dave & Buster's Entertainment","Retail - Restaurants","17.68","0.00%","-6.30%","-27.74%","-70.22%","-62.03%","-54.55","629.54","41.27","NA","-82.61%","NA","Oct 01,2025","A","D","F","C","-4.37%",".3"
"DIOD","Diodes","Electronics - Semiconductors","52.18","0.00%","-3.04%","0.02%","0.00%","0.00%","33.33","2,471.22","40.62","NA","0.00%","NA","Oct 01,2025","C","C","B","C","0.85%","1.78"
"DVS","Dolly Varden Silver Corporation","Mining - Miscellaneous","5.18","0.00%","10.11%","26.83%","0.00%","0.00%","-700","428.01","NA","NA","-280.00%","NA","Aug 19,2025","F","F","C","F","-1.18%","NA"
"DFH","Dream Finders Homes","Building Products - Home Builders","25.82","0.00%","-3.64%","-5.44%","-30.73%","-39.89%","-13.85","2,407.49","10.85","7.04","-28.44%","1.54%","Sep 16,2025","C","C","C","C","-1.26%",".51"
"DTI","Drilling Tools International Corp.","Oil and Gas - Field Services","2.24","0.00%","19.79%","21.69%","0.00%","0.00%","-150","82.02","NA","NA","-116.13%","9.00%","Sep 18,2025","D","F","D","F","1.32%",".51"
"XNGSY","ENN Energy","Utility - Gas Distribution","33.07","6.10%","0.55%","3.22%","0.00%","0.00%","NA","9,341.31","10.59","NA","4.70%","NA","Sep 25,2025","B","B","D","B","1.82%","NA"
"EGBN","Eagle Bancorp","Banks - Northeast","20.04","3.26%","-4.89%","3.75%","0.00%","0.00%","-675","614.06","NA","NA","-220.63%","NA","Jun 05,2025","D","F","B","F","0.15%",".91"
"EMN","Eastman Chemical","Chemical - Diversified ","61.96","5.27%","-1.90%","-9.18%","-1.49%","-1.21%","-6.98","7,240.18","10.4","6.11","-23.07%","1.70%","Sep 25,2025","B","D","F","D","0.62%",".78"
"EPC","Edgewell Personal Care","Consumer Products - Staples","20.24","2.95%","4.36%","-14.16%","0.00%","0.00%","-8.91","946.01","7.65","NA","-12.79%","NA","Aug 08,2025","A","D","C","C","2.16%",".43"
"ELV","Elevance Health, Inc.","Medical Services","330.44","2.12%","-0.19%","0.25%","-0.01%","-1.84%","-3.49","72,759.61","10.81","1.18","-9.50%","9.14%","Sep 27,2025","A","F","F","D","1.07%",".38"
"ENTG","Entegris","Electronics - Manufacturing Machinery","90.33","0.43%","-3.46%","12.84%","-0.78%","-3.55%","1.54","14,016.94","32.85","NA","-6.33%","NA","Sep 27,2025","F","D","D","F","-1.12%","4.35"
"ESCA","Escalade","Leisure and Recreation Products","12.52","4.77%","0.24%","-0.48%","0.00%","NA","NA","173.51","15.33","NA","-2.38%","NA","Sep 20,2025","A","A","D","A","-0.32%",".72"
"ETON","Eton Pharmaceuticals","Medical - Biomedical and Genetics","21.12","0.00%","9.58%","26.41%","0.00%","0.00%","-900","582.74","73.66","NA","300.00%","NA","Aug 08,2025","F","A","B","C","-3.34%","10.02"
"EVLV","Evolv Technologies","Computers - IT Services","7.53","0.00%","-12.21%","-7.25%","0.00%","0.00%","-177.78","1,297.78","NA","NA","-17.65%","NA","Aug 15,2025","F","D","A","F","-4.43%","10.72"
"FGI","FGI Industries","Retail - Home Furnishings","5.70","0.00%","-20.27%","43.40%","0.00%","NA","-100","11.47","NA","NA","-328.00%","NA","Aug 16,2025","B","B","A","A","3.10%",".08"
"FSK","FS KKR Capital Corp.","Financial - SBIC & Commercial Industry","14.92","17.15%","-1.32%","-17.51%","0.00%","0.00%","-195.24","NA","6.27","NA","-17.36%","NA","Aug 09,2025","D","F","C","F","-0.33%","NA"
"FDS","FactSet Research Systems","Business - Information Services","284.43","1.54%","-0.67%","-22.33%","-3.84%","-2.53%","-2.41","10,831.26","16.09","2.06","4.83%","7.82%","Sep 27,2025","D","B","F","D","-1.44%","4.67"
"FGBI","First Guaranty Bancshares","Banks - Southeast","7.88","0.50%","-3.61%","-5.20%","0.00%","0.00%","-205","121.26","NA","NA","-253.09%","NA","Aug 29,2025","F","F","D","F","-1.23%",".52"
"FLR","Fluor","Engineering - R and D Services","43.07","0.00%","-4.45%","0.79%","0.00%","0.00%","-27.12","6,801.22","20.69","NA","-12.50%","NA","Aug 05,2025","C","B","A","B","-1.34%",".42"
"FMX","Fomento Economico Mexicano","Beverages - Soft drinks","97.54","2.24%","0.33%","13.47%","0.00%","0.00%","-53.85","35,288.29","27.55","5.78","-4.79%","4.77%","Sep 06,2025","C","C","C","C","-0.70%",".86"
"FET","Forum Energy Technologies","Oil and Gas - Mechanical and and Equipment","26.29","0.00%","-3.47%","1.79%","-13.68%","-2.39%","-166.67","317.94","52.89","6.61","159.30%","8.00%","Aug 14,2025","D","A","D","B","-3.96%",".4"
"GIII","GIII Apparel Group","Textile - Apparel","26.68","0.00%","-0.15%","-1.55%","-5.90%","-14.86%","150","1,123.35","9.82","NA","-38.69%","NA","Sep 19,2025","A","A","F","A","-0.41%",".36"
"GETY","Getty Images Holdings, Inc.","Internet - Software","2.00","0.00%","-1.49%","11.86%","0.00%","0.00%","-366.67","821.33","NA","NA","-425.00%","NA","Aug 23,2025","C","D","C","C","0.00%",".87"
"ROCK","Gibraltar Industries","Building Products - Miscellaneous","63.78","0.00%","2.67%","3.58%","0.00%","0.00%","-2.59","1,853.32","14.54",".97","1.65%","15.00%","Sep 30,2025","C","F","C","D","-1.09%","1.47"
"LAND","Gladstone Land","REIT and Equity Trust - Other","9.13","6.12%","-1.72%","2.46%","0.00%","0.00%","-416.67","331.45","40.71","6.79","-51.06%","6.00%","Aug 09,2025","F","F","C","F","0.11%","4.56"
"GSBD","Goldman Sachs BDC","Financial - SBIC & Commercial Industry","10.02","12.59%","-8.05%","-10.55%","0.00%","0.00%","-5","1,160.53","6.65","NA","-29.17%","NA","Sep 20,2025","C","F","A","C","-5.40%","2.89"
"GEF","Greif","Containers - Paper and Packaging","59.76","3.75%","0.18%","-3.91%","-12.18%","-12.44%","27.16","2,838.66","18.01","2.62","-22.97%","6.87%","Aug 30,2025","C","D","F","D","0.89%",".55"
"GGAL","Grupo Financiero Galicia","Banks - Foreign","26.82","2.57%","-12.54%","-30.19%","-26.21%","-16.37%","-16.81","4,064.25","7.44","NA","-69.16%","NA","Aug 29,2025","A","B","F","B","-6.48%",".27"
"GPOR","Gulfport Energy","Oil and Gas - Exploration and Production - United States","186.94","0.00%","5.79%","2.65%","-1.80%","-3.34%","-15.71","3,178.32","8.42","NA","37.44%","NA","Sep 10,2025","D","B","F","C","0.44%","2.79"
"HMY","Harmony Gold","Mining - Gold","18.44","1.06%","0.50%","27.10%","0.00%","NA","NA","11,521.03","7.69",".15","85.83%","51.02%","Sep 25,2025","C","A","D","A","-0.55%","NA"
"HRTX","Heron Therapeutics","Medical - Drugs","1.26","0.00%","1.61%","-4.55%","0.00%","0.00%","-100","230.98","NA","NA","44.44%","NA","Aug 13,2025","D","C","A","C","-0.79%","1.54"
"HMC","Honda Motor Co.","Automotive - Foreign","30.84","3.55%","-9.09%","-8.66%","0.00%","0.00%","90.2","48,074.32","11.3","1.27","-22.66%","8.89%","Sep 25,2025","A","F","A","B","-3.08%",".33"
"HRL","Hormel Foods","Food - Meat Products","24.62","4.69%","1.23%","-1.16%","0.00%","0.00%","-14.63","13,606.96","16.72","5.35","-6.33%","3.13%","Sep 26,2025","D","F","F","F","0.41%","1.13"
"HY","Hyster-Yale, Inc.","Manufacturing - Construction and Mining","36.76","3.91%","-1.29%","0.16%","0.00%","0.00%","-153.85","653.18","49.15","NA","-91.65%","NA","Aug 09,2025","B","C","D","C","0.68%",".17"
"IMXI","International Money Express","Financial Transaction Services","14.00","0.00%","-2.51%","-3.79%","0.00%","0.00%","4.08","414.69","7.24","NA","-9.81%","NA","Sep 20,2025","A","C","C","B","-0.99%",".65"
"ICHR","Ichor Holdings","Electronics - Semiconductors","17.58","0.00%","-4.58%","6.31%","0.00%","0.00%","-78.57","601.41","44.64","NA","116.67%","NA","Aug 05,2025","D","D","A","D","1.98%",".65"
"IMTX","Immatics","Medical - Biomedical and Genetics","8.80","0.00%","19.66%","59.55%","0.00%","0.00%","-73.68","1,035.61","NA","NA","-1,373.33%","5.10%","Aug 16,2025","F","F","F","F","7.71%","7.37"
"ILPT","Industrial Logistics Properties Trust","REIT and Equity Trust - Other","5.62","3.43%","-4.74%","-2.02%","0.00%","0.00%","0","386.74","6.78","NA","59.26%","NA","Aug 19,2025","C","C","A","B","-1.02%",".87"
"NSP","Insperity","Staffing Firms","48.15","4.88%","-2.65%","-9.61%","0.00%","0.00%","-36.59","1,853.55","23.32","NA","-41.06%","NA","Aug 07,2025","B","B","A","A","0.39%",".28"
"INSP","Inspire Medical Systems","Medical Info Systems","71.81","0.00%","-3.69%","-21.49%","0.00%","0.00%","104.55","2,194.41","66.93","2.31","-36.57%","28.92%","Aug 07,2025","D","B","A","C","-1.86%","2.55"
"LUNR","Intuitive Machines, Inc.","Aerospace - Defense","10.88","0.00%","1.54%","20.78%","-1.19%","-12.34%","-83.33","1,880.12","NA","NA","90.93%","NA","Sep 27,2025","F","F","F","F","2.53%","8.32"
"ISPR","Ispire Technology Inc.","Tobacco","2.53","0.00%","-5.19%","-19.24%","-5.56%","NA","-85.71","146.63","NA","NA","72.46%","NA","Sep 24,2025","F","D","F","F","-0.39%","1.15"
"JILL","J.Jill","Retail - Apparel and Shoes","16.75","1.87%","-3.22%","1.66%","-6.31%","-5.51%","12.5","261.15","6.6","NA","-25.07%","NA","Sep 06,2025","A","D","D","C","-0.69%",".43"
"JAKK","JAKKS Pacific","Toys - Games - Hobbies","18.32","5.34%","0.81%","6.78%","0.00%","0.00%","107.89","208.78","8.59","NA","-42.48%","NA","Sep 30,2025","A","F","B","D","-1.58%",".3"
"JHX","James Hardie Industries","Building Products - Miscellaneous","19.50","0.00%","-0.57%","-2.19%","1.96%","0.00%","-19.44","8,257.54","18.47","2.22","-30.20%","8.33%","Jul 04,2025","C","A","B","B","2.13%","2.18"
"JACK","Jack In The Box","Retail - Restaurants","19.79","0.00%","7.45%","5.55%","-0.08%","0.00%","-12.07","373.31","4.23","NA","-24.68%","NA","Sep 26,2025","A","C","A","A","3.29%",".25"
"DERM","Journey Medical","Medical - Drugs","7.14","0.00%","-5.19%","0.00%","-4.72%","-70.48%","-128.57","187.33","NA","NA","48.61%","NA","Sep 26,2025","F","D","F","F","0.28%","3.32"
"KMPR","Kemper","Insurance - Multi line","51.58","2.48%","0.10%","-5.19%","0.00%","0.00%","-14.47","3,234.39","9.27","NA","-5.60%","NA","Aug 12,2025","B","D","A","B","-0.02%",".68"
"KMT","Kennametal","Manufacturing - Tools & Related Products","20.87","3.82%","-0.81%","-1.55%","0.00%","0.00%","-15","1,591.13","19.38","3.68","-19.40%","5.27%","Aug 12,2025","C","B","C","B","0.63%",".81"
"KVUE","Kenvue Inc.","Consumer Products - Staples","16.22","5.11%","-5.86%","-21.90%","0.00%","0.00%","3.57","31,146.50","16.32","2.33","-13.16%","7.00%","Sep 19,2025","D","C","A","C","-0.67%","2.06"
"KRP","Kimbell Royalty","Oil and Gas - Royalty Trust - United States","13.61","11.27%","-1.96%","-3.16%","-5.65%","-20.38%","-85.71","1,455.41","24.23","NA","86.67%","NA","Sep 30,2025","F","C","C","D","-0.66%","4.53"
"KVYO","Klaviyo, Inc.","Internet - Software","26.88","0.00%","-20.91%","-9.95%","-0.60%","-1.86%","23.08","8,306.57","47.84","NA","16.00%","NA","Aug 09,2025","F","C","B","F","-12.07%","7.7"
"KNF","Knife River Corporation","Building Products - Miscellaneous","73.57","0.00%","1.24%","-3.92%","0.00%","0.00%","-29.92","4,355.77","24.2","5.6","-10.42%","4.32%","Aug 07,2025","F","F","D","F","3.91%","1.48"
"KOP","Koppers","Chemical - Diversified ","27.73","1.14%","-2.61%","-1.13%","0.00%","0.00%","-.67","552.03","6.91","NA","-1.46%","NA","Sep 27,2025","A","A","B","A","0.90%",".28"
"DNUT","Krispy Kreme","Consumer Products - Staples","3.71","0.00%","18.71%","15.87%","0.00%","0.00%","-275","662.54","NA","NA","-400.00%","39.71%","Aug 26,2025","F","C","F","D","8.40%",".43"
"KRO","Kronos Worldwide","Chemical - Diversified ","5.62","3.48%","-2.88%","-7.42%","0.00%","0.00%","-161.54","660.41","NA","NA","-108.00%","NA","Sep 27,2025","C","D","B","D","0.00%",".35"
"KUBTY","Kubota","Manufacturing - Farm Equipment","61.98","2.00%","-2.20%","6.34%","-0.33%","-0.31%","-3.14","14,394.61","13.63","NA","-29.86%","NA","Sep 19,2025","B","B","F","B","-0.42%",".74"
"KHNGY","Kuehne & Nagel International","Transportation - Services","37.41","3.31%","-4.83%","-7.52%","-4.47%","-5.36%","-3.92","22,580.96","17.52",".96","-5.31%","18.29%","Sep 27,2025","C","C","D","D","-1.55%",".76"
"KLYCY","Kunlun Energy","Oil and Gas - Exploration and Production - International","8.39","4.16%","-7.05%","-6.41%","0.00%","0.00%","NA","7,706.33","9.18","NA","-4.90%","NA","Aug 28,2025","B","C","A","A","0.56%","NA"
"KD","Kyndryl Holdings, Inc.","Technology Services","29.95","0.00%","-4.85%","-3.69%","-0.90%","-4.22%","2.78","6,941.25","13.63","2.73","84.87%","5.00%","Sep 30,2025","B","A","A","A","-0.20%",".46"
"FSTR","L.B. Foster","Steel - Producers","26.73","0.00%","0.00%","5.36%","0.00%","0.00%","-48.08","285.61","22.77","NA","-69.67%","NA","Aug 14,2025","D","A","D","B","1.20%",".56"
"LGIH","LGI Homes","Real Estate - Development","51.31","0.00%","-4.63%","-14.53%","0.00%","0.00%","12.4","1,192.26","13.33","NA","-53.25%","NA","Jul 12,2025","D","F","B","F","-1.11%",".58"
"LZB","LaZBoy","Furniture","33.53","2.56%","-0.12%","-4.43%","0.00%","0.00%","-11.32","1,414.23","12.02","NA","-2.05%","NA","Aug 23,2025","B","B","C","A","-0.64%",".67"
"LEG","Leggett & Platt","Furniture","8.99","2.25%","-2.63%","-4.62%","-0.48%","-1.79%","3.45","1,201.92","8.48","NA","0.00%","NA","Sep 20,2025","A","B","C","A","1.37%",".28"
"LEN","Lennar","Building Products - Home Builders","126.80","1.59%","2.26%","-5.00%","-5.14%","-6.27%","-5.66","32,645.22","14.69","5.64","-38.10%","2.61%","Sep 30,2025","D","F","F","F","-1.28%",".94"
"LESL","Leslies","Consumer Products - Staples","5.68","0.00%","-12.64%","-15.12%","-661.29%","385.71%","-4.76","51.04","NA","NA","-15,635.00%","NA","Aug 05,2025","B","A","A","A","-17.42%",".04"
