Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2023-08-01,top_quant,19,HRTG,"Heritage Insurance Holdings, Inc.",4.97,,4,123.04M,-,A-,A+,C,A+,A-
2023-08-01,top_quant,20,USAP,"Universal Stainless & Alloy Products, Inc.",4.97,3,5,148.76M,-,B+,A,C-,A+,A+
2023-08-01,top_quant,21,POWL,"Powell Industries, Inc.",4.97,2.66,3,722.20M,1.72%,C-,A+,B-,A+,A-
2023-08-01,top_quant,22,PRG,"PROG Holdings, Inc.",4.97,3,4,1.85B,-,B-,B-,A,A+,A+
2023-08-01,top_quant,23,CLS,Celestica Inc.,4.96,4,4.28,2.47B,-,A,B,B-,A+,A+
2023-08-01,top_quant,24,CRVS,"Corvus Pharmaceuticals, Inc.",4.96,4,4.5,106.64M,-,B,A+,C-,A+,B-
2023-08-01,top_quant,25,CCL,Carnival Corporation & plc,4.96,3.09,3.78,23.16B,-,D,B,C-,A+,B+
2023-08-01,top_quant,26,MHO,"M/I Homes, Inc.",4.96,3,3,2.77B,-,A,C,A-,A+,A-
2023-08-01,top_quant,27,MOD,Modine Manufacturing Company,4.96,4,4.75,1.88B,-,C,B-,B-,A+,A+
2023-08-01,top_quant,28,CAAP,Corporación América Airports S.A.,4.96,4.5,3,2.21B,-,B+,A+,B+,A+,A+
2023-08-01,top_quant,29,MDWT,Midwest Holding Inc.,4.96,,3,99.03M,-,C-,A,B-,A+,A+
2023-08-01,top_quant,30,GASS,StealthGas Inc.,4.96,4,4,183.15M,-,B+,B,C,A+,A+
2023-08-01,top_quant,31,GOOGL,Alphabet Inc.,4.95,4.11,4.39,1.67T,-,D,B-,A+,A-,A-
2023-08-01,top_quant,32,GOOG,Alphabet Inc.,4.95,4.1,4.4,1.67T,-,D,B-,A+,A-,A-
2023-08-01,top_quant,33,PLTR,Palantir Technologies Inc.,4.95,3.35,2.76,37.73B,-,D,A+,B,A+,B-
2023-08-01,top_quant,34,STRL,"Sterling Infrastructure, Inc.",4.95,4,4,1.81B,-,B+,B+,B,A+,A
2023-08-01,top_quant,35,COCO,"The Vita Coco Company, Inc.",4.95,3.66,4.5,1.49B,-,D+,A+,B-,A+,A
2023-08-01,top_quant,36,ANF,Abercrombie & Fitch Co.,4.95,3,3.44,2.00B,-,C+,A,C,A+,A+
2023-08-01,top_quant,37,AAL,American Airlines Group Inc.,4.95,4.42,3.19,10.97B,-,A+,A+,A,B,B+
2023-08-01,top_quant,38,MNSO,MINISO Group Holding Limited,4.95,4,4.8,6.63B,-,D+,A+,B+,A+,A-
2023-08-01,top_quant,39,CMT,"Core Molding Technologies, Inc.",4.94,3,5,220.25M,-,B,A,C+,A+,A
2023-08-01,top_quant,40,UAL,"United Airlines Holdings, Inc.",4.94,4.25,3.9,17.77B,-,A+,A+,A+,B+,B+
2023-08-01,top_quant,41,PHM,"PulteGroup, Inc.",4.94,3.66,4.29,18.61B,0.74%,B-,C-,A,A+,A-
2023-08-01,top_quant,42,NAT,Nordic American Tankers Limited,4.94,3,4.33,887.38M,8.94%,B+,A+,B,A,A+
2023-08-01,top_quant,43,ISNPY,Intesa Sanpaolo S.p.A.,4.94,4.2,5,50.50B,6.05%,A+,A+,A+,A,A
2023-08-01,top_quant,44,MOMO,Hello Group Inc.,4.94,4,4.15,1.99B,-,A+,B-,B-,A+,A-
2023-08-01,top_quant,45,OPRA,Opera Limited,4.94,3.9,5,1.59B,2.27%,C,A+,A-,A+,C+
2023-08-01,top_quant,46,TAST,"Carrols Restaurant Group, Inc.",4.93,1,5,294.58M,-,C-,C+,C-,A+,B
2023-08-01,top_quant,47,GOTU,Gaotu Techedu Inc.,4.93,4,4,1.15B,-,C-,A+,C-,A+,A+
2023-08-01,top_quant,48,AMPH,"Amphastar Pharmaceuticals, Inc.",4.93,3.5,4.25,2.94B,-,D+,A-,A,A+,A
2023-08-01,top_quant,49,AVGO,Broadcom Inc.,4.93,3.63,4.27,371.33B,1.99%,D+,B-,A+,A,B
2023-08-01,top_quant,50,VIPS,Vipshop Holdings Limited,4.93,4,4.33,10.30B,-,B,C,A-,A+,A-
2023-08-01,top_quant,51,ARLO,"Arlo Technologies, Inc.",4.93,3.5,4.5,1.03B,-,D+,C,D,A+,A+
2023-08-01,top_quant,52,NVTS,Navitas Semiconductor Corporation,4.93,3,4.5,1.74B,-,C,C-,A+,A+,B
2023-08-01,top_quant,53,BLBD,Blue Bird Corporation,4.93,3.66,4.66,670.10M,-,B+,A,D,A+,A
2023-08-01,top_quant,54,NOA,North American Construction Group Ltd.,4.92,3,4.25,659.03M,1.08%,D,C+,C-,A+,A
2023-08-01,top_quant,55,WFRD,Weatherford International plc,4.92,4,4.5,5.99B,-,C+,A,C,A+,A
2023-08-01,top_quant,56,TNK,Teekay Tankers Ltd.,4.92,3,4.5,1.44B,0.59%,B-,A+,B-,A,A+
2023-08-01,top_quant,57,DAL,"Delta Air Lines, Inc.",4.92,4.4,4.6,29.28B,0.22%,A-,A,A+,A-,A-
2023-08-01,top_quant,58,TM,Toyota Motor Corporation,4.92,3.42,3.5,221.81B,2.55%,C+,A+,A+,B,A+
2023-08-01,top_quant,59,BELFB,Bel Fuse Inc.,4.92,4.33,4.5,742.91M,0.49%,B,B+,A-,A+,A-
2023-08-01,top_quant,60,RYCEY,Rolls-Royce Holdings plc,4.92,3,4,20.89B,-,C+,A+,A,A+,B-
2023-08-01,top_quant,61,ADBE,Adobe Inc.,4.91,3.54,4,241.06B,-,D,B,A+,A,B+
2023-08-01,top_quant,62,GENI,Genius Sports Limited,4.91,4,4.6,1.56B,-,D,A+,D,A+,B
2023-08-01,top_quant,63,DHI,"D.R. Horton, Inc.",4.91,3.33,3.9,43.15B,0.76%,B,A,A,A,A+
2023-08-01,top_quant,64,CNF,CNFinance Holdings Limited,4.91,,5,224.95M,-,B-,A+,D,A+,A+
2023-08-01,top_quant,65,FUJHY,Subaru Corporation,4.91,4,3,14.09B,2.90%,A+,A,B+,B,A
2023-08-01,top_quant,66,PNNT,PennantPark Investment Corporation,4.91,3.5,3.77,428.52M,10.65%,A+,A+,A-,A-,A
2023-08-01,top_quant,67,ON,ON Semiconductor Corporation,4.91,4.2,4.16,45.39B,-,C,C,A,A,B+
2023-08-01,top_quant,68,AEHR,Aehr Test Systems,4.91,3.75,5,1.42B,-,C-,A,B,A+,B-
2023-08-01,top_quant,69,QTRX,Quanterix Corporation,4.9,,3.25,873.12M,-,C,C+,B,A+,A+
2023-08-01,top_quant,70,GM,General Motors Company,4.9,3.33,3.92,52.35B,0.95%,B-,C+,A+,C+,A
2023-08-01,top_quant,71,EPM,Evolution Petroleum Corporation,4.9,4,4.5,300.99M,5.20%,B-,B+,A,A,A
2023-08-01,top_quant,72,JBL,Jabil Inc.,4.9,3.5,4.22,14.26B,0.29%,B,C,A-,A,A+
2023-08-01,top_quant,73,PLAB,"Photronics, Inc.",4.9,4.33,5,1.64B,-,A,B,B+,A,A
2023-08-01,top_quant,74,HMC,"Honda Motor Co., Ltd.",4.9,3,4,51.44B,2.74%,B+,C+,A+,A-,A
2023-08-01,top_quant,75,CREX,"Creative Realities, Inc.",4.9,,4.5,28.90M,-,B+,A+,C-,A+,B-
2023-08-01,top_quant,76,AMWD,American Woodmark Corporation,4.9,4,2.66,1.26B,-,A-,A-,B-,A+,A-
2023-08-01,top_quant,77,CVLG,"Covenant Logistics Group, Inc.",4.89,3.5,3.66,734.49M,0.67%,B,B-,C+,A+,A
2023-08-01,top_quant,78,CRM,"Salesforce, Inc.",4.89,3.62,4.14,219.73B,-,C-,B+,A+,B+,B+
2023-08-01,top_quant,79,PCRFY,Panasonic Holdings Corporation,4.89,4,4,28.08B,1.76%,B,A,A-,A,A
2023-08-01,top_quant,80,CVGI,"Commercial Vehicle Group, Inc.",4.89,4,4.5,325.31M,-,A-,B+,C-,A+,A+
2023-08-01,top_quant,81,GBX,"The Greenbrier Companies, Inc.",4.89,3,3.83,1.38B,2.48%,B+,A,C-,A+,A
2023-08-01,top_quant,82,PAM,Pampa Energía S.A.,4.89,,3.44,4.50B,-,A+,A+,B,A+,A
2023-08-01,top_quant,83,TGLS,Tecnoglass Inc.,4.89,3.8,5,2.20B,0.71%,C+,A-,A,A+,A-
2023-08-01,top_quant,84,CPA,"Copa Holdings, S.A.",4.88,4.33,4.57,4.69B,1.38%,A-,A+,B,A,B+
2023-08-01,top_quant,85,NE,Noble Corporation Plc,4.88,3.5,4.77,7.12B,-,D,A,D+,A+,A
2023-08-01,top_quant,86,TZOO,Travelzoo,4.88,2,4.66,112.66M,-,B,A+,B+,A-,A+
2023-08-01,top_quant,87,CMCSA,Comcast Corporation,4.88,3.77,3.96,186.58B,2.48%,C,C-,A+,A-,B
2023-08-01,top_quant,88,ENIC,Enel Chile S.A.,4.88,4.25,3.66,4.80B,9.80%,A+,A+,A,A+,C+
2023-08-01,top_quant,89,TCEHY,Tencent Holdings Limited,4.88,3.66,4.33,425.85B,4.25%,D+,C+,A+,B+,A+
2023-08-01,top_quant,90,AFLYY,Air France-KLM SA,4.88,3.66,2,4.39B,-,A+,A,A+,C+,B+
2023-08-01,top_quant,91,SSREY,Swiss Re AG,4.88,4,4,31.05B,5.91%,A,A+,A-,A-,A
2023-08-01,top_quant,92,WRLD,World Acceptance Corporation,4.87,,2.33,903.28M,-,D,A-,B+,A+,A
2023-08-01,top_quant,93,WEDXF,The Westaim Corporation,4.87,,4,371.76M,-,B-,B+,A+,A+,A+
2023-08-01,top_quant,94,TCOM,Trip.com Group Limited,4.87,4,4.68,25.56B,-,C,A+,C+,A-,A
2023-08-01,top_quant,95,EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,4.87,,2.5,1.35B,-,A,A,D+,A+,C
2023-08-01,top_quant,96,RCMT,"RCM Technologies, Inc.",4.87,5,5,163.98M,-,A-,A-,A-,A,B+
2023-08-01,top_quant,97,URBN,"Urban Outfitters, Inc.",4.87,3.5,3.57,3.32B,-,B-,B-,C+,A,A-
2023-08-01,top_quant,98,RETA,"Reata Pharmaceuticals, Inc.",4.87,4,3.7,6.28B,-,D,B,D,A+,C-
2023-08-01,top_quant,99,ALGT,Allegiant Travel Company,4.86,3.5,3.41,2.19B,-,A,A+,D+,A-,A+
2023-08-01,top_quant,100,NCLH,Norwegian Cruise Line Holdings Ltd.,4.86,4.33,3.78,9.14B,-,D,A,D+,A+,B+
2023-08-01,top_value,1,GRBK,"Green Brick Partners, Inc.",4.98,3.8,3,2.56B,-,A,A+,A-,A+,A+
2023-08-01,top_value,2,UNCRY,UniCredit S.p.A.,4.97,3.83,5,44.89B,4.39%,A,A+,A+,A+,A
2023-08-01,top_value,3,CLS,Celestica Inc.,4.96,4,4.28,2.47B,-,A,B,B-,A+,A+
2023-08-01,top_value,4,IIPR,"Innovative Industrial Properties, Inc.",4.96,3.71,3.85,2.15B,9.38%,A,A+,A+,C-,B+
2023-08-01,top_value,5,MHO,"M/I Homes, Inc.",4.96,3,3,2.77B,-,A,C,A-,A+,A-
2023-08-01,top_value,6,AAL,American Airlines Group Inc.,4.95,4.42,3.19,10.97B,-,A+,A+,A,B,B+
2023-08-01,top_value,7,UAL,"United Airlines Holdings, Inc.",4.94,4.25,3.9,17.77B,-,A+,A+,A+,B+,B+
2023-08-01,top_value,8,ISNPY,Intesa Sanpaolo S.p.A.,4.94,4.2,5,50.50B,6.05%,A+,A+,A+,A,A
2023-08-01,top_value,9,MOMO,Hello Group Inc.,4.94,4,4.15,1.99B,-,A+,B-,B-,A+,A-
2023-08-01,top_value,10,FUJHY,Subaru Corporation,4.91,4,3,14.09B,2.90%,A+,A,B+,B,A
2023-08-01,top_value,11,PLAB,"Photronics, Inc.",4.9,4.33,5,1.64B,-,A,B,B+,A,A
2023-08-01,top_value,12,PAM,Pampa Energía S.A.,4.89,,3.44,4.50B,-,A+,A+,B,A+,A
2023-08-01,top_value,13,ENIC,Enel Chile S.A.,4.88,4.25,3.66,4.80B,9.80%,A+,A+,A,A+,C+
2023-08-01,top_value,14,AFLYY,Air France-KLM SA,4.88,3.66,2,4.39B,-,A+,A,A+,C+,B+
2023-08-01,top_value,15,SSREY,Swiss Re AG,4.88,4,4,31.05B,5.91%,A,A+,A-,A-,A
2023-08-01,top_value,16,EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,4.87,,2.5,1.35B,-,A,A,D+,A+,C
2023-08-01,top_value,17,ALGT,Allegiant Travel Company,4.86,3.5,3.41,2.19B,-,A,A+,D+,A-,A+
2023-08-01,top_value,18,DLAKY,Deutsche Lufthansa AG,4.85,3,3,11.90B,-,A,A+,A,B-,A-
2023-08-01,top_value,19,ICAGY,International Consolidated Airlines Group S.A.,4.85,4,5,10.44B,-,A+,B+,A+,B+,A+
2023-08-01,top_value,20,STNE,StoneCo Ltd.,4.84,4,3.52,4.32B,-,A,A+,B,A,A-
2023-08-01,top_value,21,GLP,Global Partners LP,4.81,4,4,1.15B,7.49%,A,C,C,B,A+
2023-08-01,top_value,22,FINV,FinVolution Group,4.8,4,4.62,1.60B,3.76%,A+,B,A-,A,B
2023-08-01,top_value,23,VEOEY,Veolia Environnement SA,4.78,4,5,23.03B,6.83%,A+,B+,A,A,A+
2023-08-01,top_value,24,BBSEY,BB Seguridade Participações S.A.,4.77,4.5,3,13.20B,8.52%,A,B+,A+,B-,A
2023-08-01,top_value,25,GBOOY,"Grupo Financiero Banorte, S.A.B. de C.V.",4.75,,5,27.02B,8.00%,A,B+,A,A,A+
2023-08-01,top_value,26,OBDC,Blue Owl Capital Corporation,4.7,3.83,4.33,5.51B,9.20%,A,B+,A,B+,A-
2023-08-01,top_value,27,AVT,"Avnet, Inc.",4.69,4,2.71,4.37B,2.43%,A,C-,C,B-,A
2023-08-01,top_value,28,GPOR,Gulfport Energy Corporation,4.66,4,4,2.01B,-,A+,C-,A,A-,B+
2023-08-01,top_value,29,MBUU,"Malibu Boats, Inc.",4.61,4.5,4.37,1.23B,-,A,B,A-,C,A
2023-08-01,top_value,30,MFC,Manulife Financial Corporation,4.6,4,3.52,36.46B,5.22%,A,B-,A+,B-,C+
2023-08-01,top_value,31,USFD,US Foods Holding Corp.,4.6,3,4.21,10.60B,-,A,A+,B-,A,B
2023-08-01,top_value,32,FLEX,Flex Ltd.,4.59,4.25,4.37,11.97B,-,A,B-,B,A-,B-
2023-08-01,top_value,33,SNCY,"Sun Country Airlines Holdings, Inc.",4.58,4.5,4.12,1.20B,-,A,A+,D+,B-,B
2023-08-01,top_value,34,CIVI,"Civitas Resources, Inc.",4.54,4.2,4.5,5.95B,2.66%,A,A-,A-,B+,B+
2023-08-01,top_value,35,CIOXY,Cielo S.A.,4.54,3,3,2.63B,6.31%,A,A-,C+,C-,A-
2023-08-01,top_value,36,ARCC,Ares Capital,4.36,3.69,4.43,10.90B,9.57%,A,C+,A,C+,B+
2023-08-01,top_value,37,CIB,Bancolombia S.A.,4.32,,3.63,7.72B,8.64%,A+,A+,B-,B+,B
2023-08-01,top_value,38,AMR,"Alpha Metallurgical Resources, Inc.",4.15,4.2,4,2.46B,1.03%,A+,C+,A+,B+,B-
2023-08-01,top_value,39,BKEAY,"The Bank of East Asia, Limited",4.09,,2,4.16B,2.78%,A,A,D,A,B-
2023-08-01,top_value,40,CNC,Centene Corporation,4.08,3.5,4,35.84B,-,A,C,A+,C,B
2023-08-01,top_value,41,CSIQ,Canadian Solar Inc.,4.08,4.25,3.75,2.37B,-,A+,A,B,C,B-
2023-08-01,top_value,42,PAGS,PagSeguro Digital Ltd.,4.04,4.5,3.7,3.52B,-,A,B+,B,C+,B+
2023-08-01,top_value,43,SANM,Sanmina Corporation,4.02,2.5,5,3.48B,-,A,B,B-,B-,B-
2023-08-01,top_value,44,QFIN,"Qifu Technology, Inc.",4,4,4.83,3.16B,2.55%,A+,B+,A-,A,C-
2023-08-01,top_value,45,XRX,Xerox Holdings Corporation,3.91,5,2.14,2.50B,6.28%,A,C,C+,C,B-
2023-08-01,top_value,46,CIG,Companhia Energética de Minas Gerais,3.86,3,3,6.76B,-,A+,B-,A-,A,C
2023-08-01,top_value,47,UMC,United Microelectronics Corporation,3.86,3.66,3.4,18.75B,7.67%,A+,A-,A,C,C-
2023-08-01,top_value,48,DVAX,Dynavax Technologies Corporation,3.78,3.5,4.6,1.83B,-,A,B+,A+,A-,C-
2023-08-01,top_value,49,GLPG,Galapagos NV,3.77,4,3.42,2.71B,-,A,C+,B+,B-,B+
2023-08-01,top_value,50,PLL,Piedmont Lithium Inc.,3.63,3,4.88,1.03B,-,A+,C+,D,C,C+
2023-08-01,top_value,51,MD,"Pediatrix Medical Group, Inc.",3.54,3,3,1.12B,-,A,C+,A,C-,B
2023-08-01,top_healthcare,1,AKBA,"Akebia Therapeutics, Inc.",4.99,5,3.5,293.77M,-,B,C-,B,A+,A
2023-08-01,top_healthcare,2,DMAC,DiaMedica Therapeutics Inc.,4.98,,5,126.36M,-,B-,A-,C,A+,A
2023-08-01,top_healthcare,3,RMTI,"Rockwell Medical, Inc.",4.98,3.66,4,101.99M,-,B,A,B,A+,A+
2023-08-01,top_healthcare,4,CRVS,"Corvus Pharmaceuticals, Inc.",4.96,4,4.5,106.64M,-,B,A+,C-,A+,B-
2023-08-01,top_healthcare,5,AMPH,"Amphastar Pharmaceuticals, Inc.",4.93,3.5,4.25,2.94B,-,D+,A-,A,A+,A
2023-08-01,top_healthcare,6,QTRX,Quanterix Corporation,4.9,,3.25,873.12M,-,C,C+,B,A+,A+
2023-08-01,top_healthcare,7,RETA,"Reata Pharmaceuticals, Inc.",4.87,4,3.7,6.28B,-,D,B,D,A+,C-
2023-08-01,top_healthcare,8,QSI,Quantum-Si incorporated,4.86,3,5,488.16M,-,C,C-,A-,A+,A+
2023-08-01,top_healthcare,9,ARCT,Arcturus Therapeutics Holdings Inc.,4.85,4,4.25,912.17M,-,B+,A-,A,A+,B+
2023-08-01,top_healthcare,10,XERS,"Xeris Biopharma Holdings, Inc.",4.84,4,4.5,347.40M,-,C,C+,B,A+,A+
2023-08-01,top_healthcare,11,EYPT,"EyePoint Pharmaceuticals, Inc.",4.84,4,4.71,406.13M,-,C-,A-,D+,A+,B+
2023-08-01,top_healthcare,12,ROIV,Roivant Sciences Ltd.,4.83,4,4.44,8.94B,-,D+,C+,C+,A+,B
2023-08-01,top_healthcare,13,ORIC,"ORIC Pharmaceuticals, Inc.",4.82,,4.71,372.02M,-,B,C-,C+,A+,B
2023-08-01,top_healthcare,14,SDGR,"Schrödinger, Inc.",4.81,3.33,4.11,3.51B,-,D+,B,B+,A+,B-
2023-08-01,top_healthcare,15,NXGL,"NEXGEL, Inc.",4.8,,4,11.56M,-,C+,A+,C-,A,A-
2023-08-01,top_healthcare,16,CBUS,"Cibus, Inc.",4.76,,4,414.19M,-,D+,B+,C,A+,A
2023-08-01,top_healthcare,17,SPPI,"Spectrum Pharmaceuticals, Inc.",4.75,4.66,3,209.89M,-,C,B+,C,A,A-
2023-08-01,top_healthcare,18,KNSA,"Kiniksa Pharmaceuticals, Ltd.",4.75,3.66,4.6,1.32B,-,D+,A,A+,A+,B
2023-08-01,top_healthcare,19,APDN,"Applied DNA Sciences, Inc.",4.75,,4,20.40M,-,A-,A-,C+,A,A+
2023-08-01,top_healthcare,20,MOR,MorphoSys AG,4.74,4,3.2,1.01B,-,B-,C+,C+,A,A
2023-08-01,top_healthcare,21,DICE,"DICE Therapeutics, Inc.",4.73,3,3,2.25B,-,B-,A,B,A+,B
2023-08-01,top_healthcare,22,KDNY,"Chinook Therapeutics, Inc.",4.71,3.5,3.45,2.62B,-,D+,B+,B-,A+,C-
2023-08-01,top_healthcare,23,NNOX,Nano-X Imaging Ltd.,4.7,3.5,5,719.03M,-,C-,A,B,A,A-
2023-08-01,top_healthcare,24,FMS,Fresenius Medical Care AG & Co. KGaA,4.7,3.5,2.75,15.33B,2.30%,B-,A+,A,A,B+
2023-08-01,top_healthcare,25,SERA,"Sera Prognostics, Inc.",4.68,4,4.33,87.57M,-,B,A-,B,A,A-
2023-08-01,top_healthcare,26,HLVX,"HilleVax, Inc.",4.68,,4.75,573.67M,-,C,A+,C-,B,B
2023-08-01,top_healthcare,27,LNTH,"Lantheus Holdings, Inc.",4.67,4,4.71,6.01B,-,D,A+,B+,A-,A+
2023-08-01,top_healthcare,28,CI,The Cigna Group,4.66,4.25,4.04,86.42B,1.61%,C+,C+,A+,B,B+
2023-08-01,top_healthcare,29,PHG,Koninklijke Philips N.V.,4.65,4,3.33,19.29B,-,B,A,A-,A-,A-
2023-08-01,top_healthcare,30,ALKS,Alkermes plc,4.64,4,3.8,4.79B,-,B,A+,A,B+,A
2023-08-01,top_healthcare,31,VYGR,"Voyager Therapeutics, Inc.",4.63,4,4.25,395.30M,-,A+,A+,A,A,B-
2023-08-01,top_healthcare,32,MLSS,Milestone Scientific Inc.,4.61,4.5,4,78.40M,-,C-,C,C-,A,A-
2023-08-01,top_healthcare,33,PNT,POINT Biopharma Global Inc.,4.59,4,4.81,961.81M,-,A,A,A+,B+,B+
2023-08-01,top_healthcare,34,PBYI,"Puma Biotechnology, Inc.",4.57,3,2.75,167.68M,-,A,A+,A-,A-,B+
2023-08-01,top_healthcare,35,XFOR,"X4 Pharmaceuticals, Inc.",4.57,4,4.75,287.22M,-,B-,B+,D,A,A-
2023-08-01,top_healthcare,36,PCVX,"Vaxcyte, Inc.",4.56,4,5,4.38B,-,B-,A,C+,A-,A-
2023-08-01,top_healthcare,37,VREX,Varex Imaging Corporation,4.56,3,4.25,930.86M,-,C+,A-,A-,B+,A
2023-08-01,top_healthcare,38,MCK,McKesson Corporation,4.53,3.5,4.26,54.60B,0.54%,B-,C,A+,B+,B+
2023-08-01,top_healthcare,39,ABOS,"Acumen Pharmaceuticals, Inc.",4.51,3.5,4.71,423.67M,-,D,B-,B,A,B+
2023-08-01,top_healthcare,40,OPCH,"Option Care Health, Inc.",4.5,2,4.66,6.14B,-,D,A-,A,B+,A-
2023-08-01,top_healthcare,41,ELV,"Elevance Health, Inc.",4.5,4,4.52,110.06B,1.18%,D+,B-,A+,B-,B+
2023-08-01,top_healthcare,42,ZIMV,ZimVie Inc.,4.5,3,2,341.10M,-,A,B+,A-,A,B+
2023-08-01,top_healthcare,43,RPHM,"Reneo Pharmaceuticals, Inc.",4.49,3,4.83,265.90M,-,B-,C-,C,A+,B
2023-08-01,top_healthcare,44,CLOV,"Clover Health Investments, Corp.",4.47,3.5,3,546.51M,-,A+,B+,B,B-,A-
2023-08-01,top_healthcare,45,ETNB,"89bio, Inc.",4.46,4,4.77,1.16B,-,B-,A+,C+,A+,B-
2023-08-01,top_healthcare,46,PDEX,"Pro-Dex, Inc.",4.44,3,5,65.89M,-,B-,C,A-,B+,A
2023-08-01,top_healthcare,47,VSTM,"Verastem, Inc.",4.44,4,4.66,259.85M,-,C+,B-,C-,A+,B-
2023-08-01,top_healthcare,48,AUPH,Aurinia Pharmaceuticals Inc.,4.42,3.33,4.12,1.76B,-,C-,B,B,A,A-
2023-08-01,top_healthcare,49,AXSM,"Axsome Therapeutics, Inc.",4.4,4,4.33,3.43B,-,D+,A+,C+,A,B
2023-08-01,top_healthcare,50,ISPC,iSpecimen Inc.,4.39,,5,15.26M,-,A,A+,C-,B-,A-
2023-08-01,top_healthcare,51,IDYA,"IDEAYA Biosciences, Inc.",4.39,3,4.72,1.27B,-,D,A-,D+,A-,A+
2023-08-01,top_healthcare,52,STRR,"Star Equity Holdings, Inc.",4.39,,4.5,14.66M,-,A-,B-,A-,B+,A
2023-08-01,top_healthcare,53,GERN,Geron Corporation,4.38,3.4,4.5,1.62B,-,C-,A+,C+,A-,B+
2023-08-01,top_healthcare,54,MRNS,"Marinus Pharmaceuticals, Inc.",4.38,4,4.7,512.05M,-,C-,A-,B,A,B-
2023-08-01,top_healthcare,55,CVRX,"CVRx, Inc.",4.37,3.5,4.6,368.54M,-,D,C+,D+,A+,B-
2023-08-01,top_healthcare,56,PTGX,"Protagonist Therapeutics, Inc.",4.35,3.5,4.33,1.09B,-,C-,C-,C,A,B+
2023-08-01,top_healthcare,57,CABA,"Cabaletta Bio, Inc.",4.33,3,4.75,507.28M,-,D+,B-,C,A+,C-
2023-08-01,top_healthcare,58,ITGR,Integer Holdings Corporation,4.32,3,4,3.06B,-,D,C+,A-,A-,B+
2023-08-01,top_healthcare,59,PYXS,"Pyxis Oncology, Inc.",4.32,4,4.5,93.96M,-,A,A+,C-,B+,A
2023-08-01,top_healthcare,60,ADMA,"ADMA Biologics, Inc.",4.31,3.5,4.75,895.76M,-,D,B,B,A,B+
2023-08-01,top_healthcare,61,AUTL,Autolus Therapeutics plc,4.31,5,4.2,548.86M,-,D+,A-,B,A,B
2023-08-01,top_healthcare,62,CASI,"CASI Pharmaceuticals, Inc.",4.3,,4,32.90M,-,A+,B+,C+,B+,A-
2023-08-01,top_healthcare,63,KMDA,Kamada Ltd.,4.29,5,4,224.93M,-,C-,B-,A,B+,A
2023-08-01,top_healthcare,64,CUE,"Cue Biopharma, Inc.",4.24,,4.5,165.80M,-,C-,C+,C,A-,A
2023-08-01,top_healthcare,65,CRBU,"Caribou Biosciences, Inc.",4.24,4,4.71,582.50M,-,C,B-,B,B+,A+
2023-08-01,top_healthcare,66,CCEL,"Cryo-Cell International, Inc.",4.23,,4,46.25M,-,B-,C,A-,B+,A+
2023-08-01,top_healthcare,67,ORMP,Oramed Pharmaceuticals Inc.,4.23,2,3,131.29M,-,B+,A+,B+,B+,A-
2023-08-01,top_healthcare,68,APYX,Apyx Medical Corporation,4.21,,4.5,174.80M,-,D,C+,C+,A-,A
2023-08-01,top_healthcare,69,MOH,"Molina Healthcare, Inc.",4.2,4,3.68,17.58B,-,B+,B-,A,B-,B+
2023-08-01,top_healthcare,70,ICVX,"Icosavax, Inc.",4.18,4,5,455.89M,-,B-,A-,C,A,B-
2023-08-01,top_healthcare,71,IMTX,Immatics N.V.,4.18,4,4.71,959.38M,-,C,A-,B,A,B
2023-08-01,top_healthcare,72,BPMC,Blueprint Medicines Corporation,4.17,4,3.84,3.82B,-,C-,A-,D,A-,B+
2023-08-01,top_healthcare,73,MEDXF,Medexus Pharmaceuticals Inc.,4.16,,4.42,31.46M,-,A+,A+,B+,A,B-
2023-08-01,top_healthcare,74,OMER,Omeros Corporation,4.16,3.5,3.25,273.93M,-,B,A-,B,B+,A
2023-08-01,top_healthcare,75,MRUS,Merus N.V.,4.15,3,4.7,1.27B,-,C-,A,D,A,B+
2023-08-01,top_healthcare,76,AIM,AIM ImmunoTech Inc.,4.13,,4.66,29.93M,-,B-,C+,C+,B+,A-
2023-08-01,top_healthcare,77,HOWL,"Werewolf Therapeutics, Inc.",4.09,,4.8,97.22M,-,A+,A,D+,C,A
2023-08-01,top_healthcare,78,LUNG,Pulmonx Corporation,4.09,4,4.33,507.33M,-,C,C+,B-,B+,A
2023-08-01,top_healthcare,79,CNC,Centene Corporation,4.08,3.5,4,35.84B,-,A,C,A+,C,B
2023-08-01,top_healthcare,80,ADUS,Addus HomeCare Corporation,4.07,3,4.71,1.45B,-,D+,C-,A,B-,A
2023-08-01,top_healthcare,81,EXAI,Exscientia plc,4.06,4,4.2,956.44M,-,D+,B+,D+,A-,A-
2023-08-01,top_healthcare,82,ICLR,ICON Public Limited Company,4.05,4,4.46,20.71B,-,D,B+,A-,A-,B
2023-08-01,top_healthcare,83,LRMR,"Larimar Therapeutics, Inc.",4.04,,4.4,172.21M,-,B,A,B-,A-,B+
2023-08-01,top_healthcare,84,ZYME,Zymeworks Inc.,4,3,4.36,466.53M,-,A+,A-,A+,B-,B-
